Employee_ID,Company,Department,Role,Age,Salary,JoinDate
532,HCLTech,IT,DS,58,119625,24-09-2021
533,Wipro,Engineering,PM,24,55067,25-09-2021
534,HCLTech,Engineering,PM,40,122595,26-09-2021
535,TCS,Cloud,BA,33,141298,27-09-2021
536,Wipro,AI,QA,50,62817,28-09-2021
537,Wipro,Cloud,BA,42,118241,29-09-2021
538,Wipro,Engineering,QA,42,90520,30-09-2021
539,Wipro,AI,SE,46,116254,01-10-2021
540,Infosys,Cloud,SE,24,129671,02-10-2021
541,TCS,Sales,BA,40,113567,03-10-2021
542,Infosys,HR,QA,30,63046,04-10-2021
543,HCLTech,Support,QA,29,27246,05-10-2021
544,Infosys,Support,PM,45,122743,06-10-2021
545,HCLTech,Cloud,PM,34,108784,07-10-2021
546,Wipro,IT,SSE,52,64757,08-10-2021
547,HCLTech,Support,SSE,37,100754,09-10-2021
548,Infosys,Finance,DevOps,24,36730,10-10-2021
549,Wipro,Finance,PM,21,25223,11-10-2021
550,Wipro,HR,DevOps,57,44502,12-10-2021
551,HCLTech,AI,QA,52,120833,13-10-2021
552,HCLTech,Support,BA,55,54288,14-10-2021
553,TCS,Finance,DS,57,15628,15-10-2021
554,Infosys,Cloud,SE,38,29199,16-10-2021
555,Wipro,Cloud,DS,42,45511,17-10-2021
556,TCS,HR,DevOps,53,130703,18-10-2021
557,HCLTech,AI,QA,30,65336,19-10-2021
558,HCLTech,Finance,QA,27,45842,20-10-2021
559,TCS,AI,DevOps,26,86495,21-10-2021
560,Wipro,Engineering,DevOps,48,11944,22-10-2021
561,HCLTech,Sales,DS,25,83214,23-10-2021
562,Wipro,Support,SE,39,149646,24-10-2021
563,Wipro,Cloud,QA,54,9294,25-10-2021
564,Infosys,Engineering,DS,37,47273,26-10-2021
565,HCLTech,IT,PM,27,128966,27-10-2021
566,TCS,Finance,DevOps,42,92950,28-10-2021
567,HCLTech,HR,QA,53,147224,29-10-2021
568,HCLTech,Finance,PM,45,132697,30-10-2021
569,TCS,Sales,QA,49,97544,31-10-2021
570,TCS,Sales,DS,39,117066,01-11-2021
571,HCLTech,Support,PM,35,12003,02-11-2021
572,Infosys,Finance,QA,31,26775,03-11-2021
573,TCS,HR,BA,60,48627,04-11-2021
574,TCS,HR,QA,57,115847,05-11-2021
575,Wipro,Cloud,PM,38,134521,06-11-2021
576,Wipro,Cloud,BA,37,85176,07-11-2021
577,TCS,AI,BA,34,28921,08-11-2021
578,Infosys,AI,PM,44,124598,09-11-2021
579,Wipro,AI,PM,31,93667,10-11-2021
580,HCLTech,AI,DS,22,40199,11-11-2021
581,HCLTech,Support,SE,47,114794,12-11-2021
582,HCLTech,Finance,BA,36,95778,13-11-2021
583,Infosys,Support,SE,46,107544,14-11-2021
584,Wipro,Engineering,DS,25,73985,15-11-2021
585,HCLTech,Engineering,DevOps,24,124804,16-11-2021
586,Wipro,Sales,QA,27,79650,17-11-2021
587,Infosys,Engineering,SSE,29,33315,18-11-2021
588,TCS,AI,DevOps,33,79914,19-11-2021
589,TCS,AI,DS,37,81260,20-11-2021
590,HCLTech,Support,SSE,23,101596,21-11-2021
591,Wipro,Sales,DS,28,39400,22-11-2021
592,Infosys,Engineering,QA,25,103800,23-11-2021
593,Infosys,Finance,SSE,42,43305,24-11-2021
594,Infosys,Sales,DevOps,34,13793,25-11-2021
595,Wipro,Finance,SSE,44,93637,26-11-2021
596,TCS,Engineering,DevOps,60,66129,27-11-2021
597,Wipro,Finance,QA,60,33307,28-11-2021
598,Infosys,AI,DevOps,36,66515,29-11-2021
599,TCS,Finance,DevOps,55,116923,30-11-2021
600,Infosys,Finance,PM,43,31595,01-12-2021
601,TCS,Support,PM,32,25655,02-12-2021
602,Infosys,Finance,SSE,51,9250,03-12-2021
603,HCLTech,Sales,QA,56,15049,04-12-2021
604,TCS,Finance,SE,33,27968,05-12-2021
605,TCS,IT,SE,30,115471,06-12-2021
606,Wipro,Sales,BA,28,37495,07-12-2021
607,Wipro,HR,DevOps,55,10578,08-12-2021
608,HCLTech,IT,DevOps,40,109341,09-12-2021
609,Wipro,AI,PM,60,102688,10-12-2021
610,TCS,AI,QA,57,18478,11-12-2021
611,HCLTech,HR,DevOps,43,97233,12-12-2021
612,TCS,IT,SSE,46,103289,13-12-2021
613,Infosys,Cloud,BA,24,54651,14-12-2021
614,TCS,IT,SSE,59,56872,15-12-2021
615,Infosys,AI,DS,53,34942,16-12-2021
616,Infosys,Engineering,SSE,34,42973,17-12-2021
617,Wipro,Finance,SSE,24,9061,18-12-2021
618,Wipro,Engineering,QA,31,8722,19-12-2021
619,Infosys,IT,BA,42,99949,20-12-2021
620,HCLTech,HR,DS,24,56412,21-12-2021
621,TCS,Cloud,BA,52,33665,22-12-2021
622,Infosys,Finance,DS,34,41839,23-12-2021
623,TCS,Cloud,DS,24,90847,24-12-2021
624,TCS,IT,BA,37,50468,25-12-2021
625,HCLTech,Engineering,QA,49,45369,26-12-2021
626,Infosys,AI,SSE,50,62805,27-12-2021
627,TCS,IT,DevOps,53,62804,28-12-2021
628,Wipro,IT,PM,50,32237,29-12-2021
629,Infosys,AI,QA,22,149325,30-12-2021
630,HCLTech,Support,DS,29,76767,31-12-2021
631,HCLTech,Cloud,BA,46,54823,01-01-2022
632,Wipro,Finance,DevOps,24,30267,02-01-2022
633,HCLTech,IT,SSE,25,114605,03-01-2022
634,Infosys,Support,DS,41,128772,04-01-2022
635,Infosys,IT,SSE,49,82877,05-01-2022
636,Infosys,Finance,BA,40,85616,06-01-2022
637,Wipro,IT,DS,52,109972,07-01-2022
638,TCS,AI,DS,51,115797,08-01-2022
639,Infosys,AI,PM,27,113014,09-01-2022
640,Wipro,Engineering,PM,52,9336,10-01-2022
641,HCLTech,Sales,PM,49,121450,11-01-2022
642,Infosys,Support,BA,43,66850,12-01-2022
643,Infosys,Engineering,SSE,21,15230,13-01-2022
644,TCS,Support,SE,49,80760,14-01-2022
645,TCS,Cloud,DevOps,57,127205,15-01-2022
646,Infosys,Engineering,BA,30,144460,16-01-2022
647,Wipro,IT,SE,32,120224,17-01-2022
648,TCS,Finance,SE,57,24593,18-01-2022
649,TCS,Sales,DS,26,128349,19-01-2022
650,TCS,Sales,SE,33,71346,20-01-2022
651,TCS,Finance,QA,48,136161,21-01-2022
652,Infosys,AI,SE,44,77104,22-01-2022
653,Wipro,HR,SSE,35,63919,23-01-2022
654,Wipro,Engineering,QA,52,66376,24-01-2022
655,Infosys,Engineering,SSE,31,137623,25-01-2022
656,Infosys,Support,BA,46,31051,26-01-2022
657,TCS,Support,PM,59,143965,27-01-2022
658,HCLTech,Finance,SE,31,132858,28-01-2022
659,HCLTech,Cloud,SSE,50,22220,29-01-2022
660,Wipro,AI,QA,57,100317,30-01-2022
661,Infosys,IT,SSE,24,42823,31-01-2022
662,TCS,Finance,DS,52,131699,01-02-2022
663,Infosys,Engineering,PM,27,135686,02-02-2022
664,Infosys,AI,DS,30,13414,03-02-2022
665,Wipro,Finance,SE,21,52822,04-02-2022
666,Infosys,Sales,DevOps,44,126178,05-02-2022
667,TCS,Engineering,BA,56,73756,06-02-2022
668,Infosys,AI,SE,58,131211,07-02-2022
669,TCS,Support,SSE,56,85433,08-02-2022
670,Wipro,Engineering,BA,60,108440,09-02-2022
671,Infosys,Cloud,PM,49,90241,10-02-2022
672,Infosys,Finance,DevOps,56,114649,11-02-2022
673,Wipro,Sales,PM,45,128036,12-02-2022
674,HCLTech,Engineering,DevOps,52,145594,13-02-2022
675,Infosys,HR,DS,52,86455,14-02-2022
676,HCLTech,IT,DS,42,16600,15-02-2022
677,HCLTech,IT,PM,58,45953,16-02-2022
678,Wipro,IT,DS,21,46998,17-02-2022
679,HCLTech,Sales,SE,52,61152,18-02-2022
680,Wipro,AI,DevOps,47,37299,19-02-2022
681,Infosys,Engineering,BA,44,140625,20-02-2022
682,Infosys,Support,BA,35,77906,21-02-2022
683,HCLTech,Cloud,BA,42,110536,22-02-2022
684,TCS,HR,DevOps,25,118897,23-02-2022
685,HCLTech,AI,DevOps,32,57174,24-02-2022
686,TCS,HR,PM,23,80204,25-02-2022
687,Infosys,Engineering,QA,47,67950,26-02-2022
688,Wipro,Support,BA,58,101320,27-02-2022
689,HCLTech,Finance,DevOps,39,134064,28-02-2022
690,Wipro,IT,BA,26,49817,01-03-2022
691,HCLTech,Sales,BA,32,37531,02-03-2022
692,Wipro,Sales,DevOps,25,41460,03-03-2022
693,Wipro,Engineering,DevOps,57,22869,04-03-2022
694,Infosys,Cloud,SE,44,94486,05-03-2022
695,TCS,Finance,PM,27,95884,06-03-2022
696,Infosys,Cloud,DevOps,25,9726,07-03-2022
697,HCLTech,Support,PM,54,61941,08-03-2022
698,TCS,AI,DS,44,127352,09-03-2022
699,Infosys,Support,QA,31,58772,10-03-2022
700,Infosys,Sales,DS,32,76106,11-03-2022
701,Wipro,HR,SE,41,92971,12-03-2022
702,HCLTech,Cloud,SSE,30,18777,13-03-2022
703,HCLTech,Support,BA,27,139607,14-03-2022
704,HCLTech,Engineering,DevOps,41,144888,15-03-2022
705,Wipro,Finance,QA,29,14325,16-03-2022
706,HCLTech,Sales,SSE,46,84684,17-03-2022
707,Wipro,HR,DevOps,55,13153,18-03-2022
708,Wipro,Cloud,QA,41,147173,19-03-2022
709,HCLTech,Engineering,DS,38,31269,20-03-2022
710,Wipro,Finance,SE,21,26841,21-03-2022
711,Wipro,Cloud,QA,26,24183,22-03-2022
712,HCLTech,HR,BA,44,25781,23-03-2022
713,Wipro,Finance,QA,59,32117,24-03-2022
714,HCLTech,IT,QA,31,149686,25-03-2022
715,Wipro,AI,DS,54,98130,26-03-2022
716,Infosys,Sales,DevOps,39,83741,27-03-2022
717,HCLTech,IT,DS,58,70360,28-03-2022
718,TCS,IT,PM,28,10721,29-03-2022
719,TCS,Support,SSE,45,87844,30-03-2022
720,TCS,Engineering,QA,48,127535,31-03-2022
721,HCLTech,Sales,SSE,42,47882,01-04-2022
722,TCS,Support,SE,58,89884,02-04-2022
723,Infosys,AI,DS,36,24560,03-04-2022
724,Wipro,HR,DevOps,32,110611,04-04-2022
725,Infosys,Finance,SSE,40,146939,05-04-2022
726,HCLTech,HR,BA,43,48950,06-04-2022
727,Wipro,HR,PM,41,81900,07-04-2022
728,TCS,Cloud,SSE,43,25486,08-04-2022
729,TCS,IT,DS,27,53544,09-04-2022
730,HCLTech,Cloud,PM,40,12890,10-04-2022
731,HCLTech,Cloud,BA,45,67058,11-04-2022
732,TCS,IT,SSE,53,31547,12-04-2022
733,TCS,Finance,SSE,52,64779,13-04-2022
734,TCS,AI,DevOps,38,105196,14-04-2022
735,TCS,AI,DS,28,87122,15-04-2022
736,TCS,Support,DS,33,94687,16-04-2022
737,Wipro,AI,DS,28,116767,17-04-2022
738,Wipro,Sales,DS,25,32000,18-04-2022
739,Wipro,Engineering,PM,35,82748,19-04-2022
740,HCLTech,HR,PM,41,138549,20-04-2022
741,Wipro,Cloud,DS,28,50300,21-04-2022
742,HCLTech,HR,DS,37,117020,22-04-2022
743,TCS,Cloud,PM,58,121667,23-04-2022
744,HCLTech,Cloud,BA,57,81563,24-04-2022
745,Wipro,Finance,PM,45,116270,25-04-2022
746,Infosys,Support,SE,32,107663,26-04-2022
747,Infosys,Support,PM,56,106679,27-04-2022
748,Infosys,Finance,DS,33,11530,28-04-2022
749,Wipro,AI,SSE,40,50906,29-04-2022
750,HCLTech,Finance,SSE,32,123684,30-04-2022
751,Infosys,Cloud,BA,43,60878,01-05-2022
752,HCLTech,AI,SSE,49,101912,02-05-2022
753,HCLTech,AI,SSE,57,31966,03-05-2022
754,Wipro,Sales,QA,56,31127,04-05-2022
755,TCS,Cloud,DS,30,24366,05-05-2022
756,Infosys,HR,BA,56,25033,06-05-2022
757,Infosys,Sales,DevOps,30,32066,07-05-2022
758,Wipro,Sales,PM,41,33390,08-05-2022
759,Infosys,AI,DevOps,27,118232,09-05-2022
760,Wipro,Finance,QA,33,39396,10-05-2022
761,Wipro,AI,PM,52,124295,11-05-2022
762,Infosys,Sales,DevOps,42,34514,12-05-2022
763,HCLTech,Engineering,PM,46,53432,13-05-2022
764,Wipro,Engineering,DS,59,74518,14-05-2022
765,Wipro,HR,SSE,58,89546,15-05-2022
766,Wipro,Finance,SSE,29,142840,16-05-2022
767,Infosys,AI,SSE,56,149248,17-05-2022
768,HCLTech,Sales,SSE,32,103586,18-05-2022
769,TCS,AI,DS,36,93173,19-05-2022
770,HCLTech,AI,SE,40,18287,20-05-2022
771,TCS,IT,SE,23,23131,21-05-2022
772,TCS,IT,SE,59,79894,22-05-2022
773,Infosys,IT,DevOps,43,42516,23-05-2022
774,Wipro,Cloud,PM,28,98742,24-05-2022
775,Wipro,Support,BA,49,42483,25-05-2022
776,HCLTech,Support,DS,37,70044,26-05-2022
777,HCLTech,Finance,DS,25,101740,27-05-2022
778,Infosys,Sales,DS,58,87227,28-05-2022
779,Wipro,Sales,PM,41,140680,29-05-2022
780,HCLTech,IT,QA,41,76897,30-05-2022
781,HCLTech,Engineering,DevOps,49,61623,31-05-2022
782,Wipro,AI,BA,27,125706,01-06-2022
783,HCLTech,AI,BA,47,145122,02-06-2022
784,TCS,Support,DevOps,24,63163,03-06-2022
785,HCLTech,Support,DevOps,46,26934,04-06-2022
786,Wipro,Sales,SE,30,129010,05-06-2022
787,TCS,Support,BA,56,81109,06-06-2022
788,TCS,Cloud,DevOps,33,24603,07-06-2022
789,Wipro,Cloud,SSE,25,106641,08-06-2022
790,Wipro,Cloud,BA,41,28335,09-06-2022
791,Infosys,Finance,PM,39,93881,10-06-2022
792,TCS,HR,SSE,55,53579,11-06-2022
793,HCLTech,Finance,SE,39,119204,12-06-2022
794,Infosys,Cloud,BA,37,100298,13-06-2022
795,HCLTech,Cloud,DevOps,29,136470,14-06-2022
796,Infosys,Engineering,DS,35,62367,15-06-2022
797,Infosys,Sales,SSE,28,143482,16-06-2022
798,HCLTech,AI,DS,23,149258,17-06-2022
799,HCLTech,HR,PM,60,73661,18-06-2022
800,TCS,Support,PM,36,22181,19-06-2022
801,TCS,Support,SSE,28,110139,20-06-2022
802,TCS,Engineering,DS,34,33657,21-06-2022
803,TCS,Engineering,PM,25,96141,22-06-2022
804,HCLTech,IT,SSE,51,17893,23-06-2022
805,HCLTech,HR,BA,54,33935,24-06-2022
806,TCS,Finance,SE,49,80389,25-06-2022
807,HCLTech,IT,DevOps,45,8922,26-06-2022
808,TCS,IT,DS,27,21482,27-06-2022
809,TCS,Sales,BA,55,134682,28-06-2022
810,HCLTech,Engineering,QA,24,64499,29-06-2022
811,Infosys,Cloud,SSE,25,38263,30-06-2022
812,HCLTech,Finance,SSE,28,52190,01-07-2022
813,Infosys,Engineering,DS,30,139187,02-07-2022
814,Infosys,Cloud,QA,52,74291,03-07-2022
815,Wipro,AI,BA,42,62371,04-07-2022
816,TCS,IT,QA,42,120668,05-07-2022
817,Infosys,Sales,PM,34,58999,06-07-2022
818,HCLTech,HR,QA,28,31718,07-07-2022
819,Infosys,HR,BA,33,134542,08-07-2022
820,HCLTech,HR,DS,35,125121,09-07-2022
821,TCS,Support,PM,31,8343,10-07-2022
822,HCLTech,Support,PM,58,112621,11-07-2022
823,HCLTech,HR,DS,25,65217,12-07-2022
824,Infosys,Engineering,SE,25,36214,13-07-2022
825,TCS,Finance,SE,35,104541,14-07-2022
826,Wipro,Support,BA,43,31244,15-07-2022
827,HCLTech,Cloud,SSE,58,98251,16-07-2022
828,TCS,Support,DevOps,27,64342,17-07-2022
829,TCS,Engineering,SE,53,85729,18-07-2022
830,Wipro,Engineering,BA,21,48561,19-07-2022
831,HCLTech,Support,QA,36,29723,20-07-2022
832,Wipro,AI,SE,39,31269,21-07-2022
833,HCLTech,AI,BA,34,106500,22-07-2022
834,TCS,Engineering,SE,50,137482,23-07-2022
835,Infosys,HR,SE,23,84406,24-07-2022
836,HCLTech,Support,BA,37,123451,25-07-2022
837,HCLTech,Cloud,BA,45,44203,26-07-2022
838,Wipro,AI,PM,56,27550,27-07-2022
839,HCLTech,HR,BA,49,33984,28-07-2022
840,TCS,IT,SSE,50,12068,29-07-2022
841,TCS,HR,SSE,40,105732,30-07-2022
842,Infosys,IT,QA,50,148911,31-07-2022
843,Infosys,Finance,SE,35,107581,01-08-2022
844,HCLTech,Sales,DevOps,58,81235,02-08-2022
845,Infosys,Cloud,DS,54,144625,03-08-2022
846,HCLTech,Support,DS,45,60549,04-08-2022
847,HCLTech,IT,SSE,29,93587,05-08-2022
848,Infosys,Cloud,SE,50,96053,06-08-2022
849,HCLTech,Cloud,SE,57,125746,07-08-2022
850,Infosys,Sales,QA,47,136571,08-08-2022
851,TCS,AI,DS,35,57162,09-08-2022
852,Wipro,AI,SE,35,27025,10-08-2022
853,Wipro,HR,DevOps,42,91253,11-08-2022
854,Infosys,Support,SSE,48,121862,12-08-2022
855,HCLTech,Cloud,BA,41,44851,13-08-2022
856,TCS,AI,PM,22,97329,14-08-2022
857,Infosys,IT,DevOps,23,85597,15-08-2022
858,Infosys,Support,DS,31,21869,16-08-2022
859,TCS,Support,BA,41,44349,17-08-2022
860,Infosys,Support,DevOps,32,86034,18-08-2022
861,TCS,Cloud,DS,50,29771,19-08-2022
862,TCS,Support,DevOps,45,24190,20-08-2022
863,HCLTech,Engineering,SE,32,73065,21-08-2022
864,TCS,HR,PM,40,13335,22-08-2022
865,Wipro,Sales,DevOps,45,114174,23-08-2022
866,HCLTech,Engineering,BA,59,43178,24-08-2022
867,Infosys,Sales,QA,36,80333,25-08-2022
868,Wipro,Cloud,SSE,41,79393,26-08-2022
869,TCS,Cloud,DevOps,53,51402,27-08-2022
870,Infosys,Finance,QA,34,32830,28-08-2022
871,HCLTech,Sales,SSE,29,121691,29-08-2022
872,Wipro,Cloud,DS,37,133991,30-08-2022
873,TCS,Finance,BA,49,111013,31-08-2022
874,HCLTech,Support,PM,21,28656,01-09-2022
875,TCS,HR,DevOps,44,33197,02-09-2022
876,TCS,Cloud,PM,49,112393,03-09-2022
877,Wipro,Cloud,DS,27,149358,04-09-2022
878,HCLTech,Cloud,SE,45,83032,05-09-2022
879,Wipro,Support,BA,50,57376,06-09-2022
880,Wipro,IT,PM,36,61347,07-09-2022
881,HCLTech,IT,BA,34,95657,08-09-2022
882,HCLTech,HR,DS,23,92808,09-09-2022
883,Wipro,IT,SE,53,56533,10-09-2022
884,TCS,Finance,BA,30,58584,11-09-2022
885,Wipro,Finance,DevOps,37,107593,12-09-2022
886,TCS,Sales,DS,47,49188,13-09-2022
887,TCS,AI,DevOps,53,146535,14-09-2022
888,Infosys,Finance,QA,39,103668,15-09-2022
889,Infosys,IT,SSE,59,103213,16-09-2022
890,HCLTech,Support,SSE,27,10001,17-09-2022
891,HCLTech,IT,QA,23,75147,18-09-2022
892,TCS,Sales,QA,60,27022,19-09-2022
893,Wipro,Support,PM,38,74852,20-09-2022
894,Infosys,IT,SSE,59,104830,21-09-2022
895,Infosys,Support,QA,41,101467,22-09-2022
896,HCLTech,HR,DevOps,23,63374,23-09-2022
897,TCS,Engineering,PM,38,66633,24-09-2022
898,HCLTech,Sales,DS,32,68108,25-09-2022
899,Wipro,Engineering,SE,31,27296,26-09-2022
900,HCLTech,Finance,SSE,26,69541,27-09-2022
901,HCLTech,AI,SE,27,124120,28-09-2022
902,HCLTech,AI,SSE,37,38484,29-09-2022
903,Infosys,Support,BA,53,10587,30-09-2022
904,Infosys,Engineering,BA,41,19165,01-10-2022
905,Infosys,Support,DS,52,112442,02-10-2022
906,TCS,IT,PM,42,29740,03-10-2022
907,Wipro,IT,QA,29,114679,04-10-2022
908,TCS,Support,PM,30,89476,05-10-2022
909,TCS,Cloud,SE,35,95902,06-10-2022
910,TCS,Finance,DevOps,56,13151,07-10-2022
911,Wipro,AI,QA,56,81244,08-10-2022
912,Infosys,AI,PM,39,115120,09-10-2022
913,Wipro,IT,SE,38,111282,10-10-2022
914,Wipro,Engineering,SE,40,42461,11-10-2022
915,TCS,Cloud,SE,52,96947,12-10-2022
916,Wipro,Cloud,DS,36,118931,13-10-2022
917,HCLTech,HR,BA,30,88663,14-10-2022
918,HCLTech,Sales,DevOps,45,85674,15-10-2022
919,Wipro,HR,SSE,51,65564,16-10-2022
920,HCLTech,HR,SSE,41,125551,17-10-2022
921,TCS,Cloud,QA,39,59101,18-10-2022
922,Wipro,HR,SSE,57,19702,19-10-2022
923,HCLTech,Support,QA,46,111960,20-10-2022
924,Wipro,Cloud,SSE,31,128480,21-10-2022
925,Infosys,Sales,DS,25,110116,22-10-2022
926,TCS,Support,SSE,28,142368,23-10-2022
927,Wipro,Support,PM,29,60704,24-10-2022
928,HCLTech,HR,DevOps,26,15343,25-10-2022
929,Wipro,Support,SE,48,53035,26-10-2022
930,TCS,Support,SSE,31,146235,27-10-2022
931,Wipro,Cloud,DevOps,27,72618,28-10-2022
932,Infosys,AI,QA,33,83299,29-10-2022
933,HCLTech,Cloud,SE,40,132538,30-10-2022
934,Wipro,Finance,SE,31,107139,31-10-2022
935,HCLTech,Engineering,QA,49,41457,01-11-2022
936,Wipro,IT,PM,56,28090,02-11-2022
937,Wipro,Cloud,PM,34,86318,03-11-2022
938,TCS,Sales,QA,33,37393,04-11-2022
939,TCS,Finance,DS,55,43297,05-11-2022
940,HCLTech,IT,SE,23,125448,06-11-2022
941,Infosys,Cloud,DevOps,26,123134,07-11-2022
942,Infosys,Support,DS,21,133304,08-11-2022
943,TCS,Sales,SE,25,145651,09-11-2022
944,TCS,Engineering,DS,50,78862,10-11-2022
945,HCLTech,Finance,SE,40,62693,11-11-2022
946,Infosys,Engineering,PM,25,101463,12-11-2022
947,TCS,Sales,SE,26,41830,13-11-2022
948,TCS,AI,SSE,28,137598,14-11-2022
949,Infosys,Sales,DevOps,44,71154,15-11-2022
950,TCS,Support,QA,23,54758,16-11-2022
951,Infosys,AI,PM,34,25111,17-11-2022
952,Infosys,Sales,PM,50,47060,18-11-2022
953,Wipro,AI,SE,45,28607,19-11-2022
954,Wipro,Support,BA,53,17064,20-11-2022
955,Infosys,Finance,DS,43,102733,21-11-2022
956,Wipro,Sales,SSE,51,12475,22-11-2022
957,HCLTech,HR,BA,32,46309,23-11-2022
958,HCLTech,Finance,QA,39,56041,24-11-2022
959,TCS,Sales,PM,25,32738,25-11-2022
960,Wipro,Support,BA,45,87816,26-11-2022
961,TCS,HR,SE,29,25371,27-11-2022
962,Wipro,Finance,QA,46,105084,28-11-2022
963,HCLTech,Engineering,SE,38,59192,29-11-2022
964,TCS,HR,SSE,57,84883,30-11-2022
965,Infosys,Support,PM,25,112784,01-12-2022
966,TCS,IT,PM,33,8804,02-12-2022
967,Infosys,Cloud,DS,46,49297,03-12-2022
968,HCLTech,AI,PM,30,73818,04-12-2022
969,Wipro,IT,DevOps,41,132773,05-12-2022
970,Infosys,HR,SSE,41,22607,06-12-2022
971,TCS,IT,BA,54,75045,07-12-2022
972,Infosys,Support,BA,53,110230,08-12-2022
973,HCLTech,Support,BA,27,34645,09-12-2022
974,Infosys,Finance,SSE,31,25581,10-12-2022
975,TCS,Cloud,SSE,60,71896,11-12-2022
976,TCS,Sales,PM,30,17794,12-12-2022
977,Wipro,Finance,BA,36,15276,13-12-2022
978,TCS,Cloud,SE,22,62895,14-12-2022
979,HCLTech,Engineering,QA,23,89533,15-12-2022
980,TCS,Sales,DevOps,46,59365,16-12-2022
981,Infosys,Support,BA,55,84928,17-12-2022
982,HCLTech,HR,QA,43,12785,18-12-2022
983,HCLTech,Finance,DS,59,35240,19-12-2022
984,HCLTech,AI,BA,48,11423,20-12-2022
985,HCLTech,Sales,PM,27,11982,21-12-2022
986,HCLTech,Engineering,DS,46,48215,22-12-2022
987,Wipro,Finance,DS,60,56635,23-12-2022
988,Infosys,Cloud,BA,38,25231,24-12-2022
989,Wipro,Finance,QA,55,131348,25-12-2022
990,HCLTech,Cloud,SE,58,57049,26-12-2022
991,HCLTech,Support,DevOps,21,40316,27-12-2022
992,Infosys,Engineering,BA,29,59362,28-12-2022
993,TCS,IT,BA,54,98432,29-12-2022
994,HCLTech,AI,DevOps,57,12638,30-12-2022
995,HCLTech,AI,DS,33,88522,31-12-2022
996,Infosys,Cloud,SE,50,36139,01-01-2023
997,HCLTech,AI,SSE,41,70206,02-01-2023
998,TCS,Sales,QA,49,74251,03-01-2023
999,Infosys,Sales,DS,22,9972,04-01-2023
1000,TCS,AI,PM,36,52260,05-01-2023
1001,Infosys,Engineering,SE,31,123942,06-01-2023
1002,HCLTech,AI,SE,29,103650,07-01-2023
1003,Wipro,IT,DS,54,97146,08-01-2023
1004,Wipro,IT,DevOps,42,62250,09-01-2023
1005,HCLTech,Engineering,SSE,44,142901,10-01-2023
1006,HCLTech,Cloud,DevOps,40,50559,11-01-2023
1007,TCS,Finance,DevOps,53,70925,12-01-2023
1008,Infosys,AI,SSE,56,28078,13-01-2023
1009,Wipro,Support,BA,52,116466,14-01-2023
1010,Wipro,Engineering,SE,38,142695,15-01-2023
1011,Wipro,IT,SSE,38,23163,16-01-2023
1012,TCS,Cloud,DevOps,37,84043,17-01-2023
1013,TCS,Finance,SE,42,109189,18-01-2023
1014,HCLTech,Sales,DS,41,62985,19-01-2023
1015,Infosys,IT,DS,29,56017,20-01-2023
1016,TCS,Cloud,BA,34,43039,21-01-2023
1017,Wipro,AI,PM,58,17697,22-01-2023
1018,TCS,IT,QA,23,106379,23-01-2023
1019,TCS,Sales,SSE,41,128453,24-01-2023
1020,Wipro,Cloud,PM,59,99725,25-01-2023
1021,HCLTech,Finance,DS,32,136907,26-01-2023
1022,HCLTech,IT,DS,58,82053,27-01-2023
1023,TCS,IT,QA,26,131548,28-01-2023
1024,Wipro,Cloud,SSE,34,93498,29-01-2023
1025,HCLTech,HR,SE,38,101193,30-01-2023
1026,HCLTech,HR,SE,50,32860,31-01-2023
1027,HCLTech,Support,DevOps,28,104097,01-02-2023
1028,TCS,HR,SSE,29,82905,02-02-2023
1029,TCS,Sales,SSE,30,134704,03-02-2023
1030,Wipro,AI,SSE,33,117643,04-02-2023
1031,TCS,HR,DS,54,110960,05-02-2023
1032,HCLTech,Support,SE,34,51361,06-02-2023
1033,Infosys,Cloud,BA,31,19523,07-02-2023
1034,Infosys,Cloud,SE,27,81080,08-02-2023
1035,TCS,Sales,DevOps,50,35383,09-02-2023
1036,TCS,AI,PM,54,109421,10-02-2023
1037,Wipro,Sales,DS,59,18923,11-02-2023
1038,HCLTech,Engineering,SSE,54,108854,12-02-2023
1039,TCS,Finance,SSE,39,98068,13-02-2023
1040,Wipro,AI,SE,24,108790,14-02-2023
1041,Wipro,Support,QA,53,20568,15-02-2023
1042,Infosys,HR,BA,22,25086,16-02-2023
1043,Infosys,IT,DS,31,48115,17-02-2023
1044,HCLTech,AI,SE,24,71290,18-02-2023
1045,Wipro,Sales,DS,33,103535,19-02-2023
1046,TCS,Cloud,DevOps,53,83542,20-02-2023
1047,HCLTech,Sales,DevOps,51,46447,21-02-2023
1048,Infosys,Cloud,BA,36,56546,22-02-2023
1049,Infosys,Engineering,SE,52,67095,23-02-2023
1050,Infosys,HR,DevOps,53,40253,24-02-2023
1051,HCLTech,Finance,QA,45,83679,25-02-2023
1052,TCS,Finance,SE,28,93880,26-02-2023
1053,TCS,Cloud,DS,30,62726,27-02-2023
1054,Infosys,Support,SE,60,47547,28-02-2023
1055,HCLTech,Engineering,PM,46,22261,01-03-2023
1056,Infosys,Finance,SE,29,49142,02-03-2023
1057,Wipro,IT,DS,53,104525,03-03-2023
1058,TCS,HR,SE,37,55025,04-03-2023
1059,Infosys,AI,BA,41,65111,05-03-2023
1060,HCLTech,Engineering,SE,39,134760,06-03-2023
1061,Infosys,Engineering,PM,22,36214,07-03-2023
