Financial_ID,Company,Year,Quarter,Revenue,Profit,Employees
616,TCS,2021,Q1,3469,2423,106182
617,Infosys,2025,Q2,4187,1182,220809
618,HCLTech,2023,Q1,945,2021,84685
619,Infosys,2024,Q1,4466,1113,209473
620,Wipro,2026,Q3,7743,1622,141412
621,HCLTech,2019,Q2,8446,1317,227522
622,HCLTech,2024,Q1,920,2175,223632
623,Wipro,2023,Q3,5690,522,176284
624,TCS,2020,Q3,6127,1214,118458
625,Wipro,2018,Q2,4737,312,207295
626,HCLTech,2025,Q3,3092,184,221809
627,HCLTech,2019,Q3,7657,1737,151783
628,TCS,2024,Q2,6422,990,229914
629,HCLTech,2025,Q3,5718,776,222389
630,Infosys,2019,Q1,8513,604,244227
631,Wipro,2026,Q2,6299,445,108262
632,Wipro,2018,Q3,7689,1437,147434
633,Wipro,2024,Q3,8398,562,173348
634,TCS,2025,Q1,8536,876,181197
635,TCS,2025,Q4,5688,1772,64172
636,Infosys,2017,Q2,6414,1756,199265
637,HCLTech,2017,Q3,3754,411,177816
638,Wipro,2025,Q2,5934,317,51235
639,HCLTech,2019,Q2,3562,2440,91532
640,HCLTech,2016,Q2,7905,1838,155747
641,HCLTech,2022,Q4,876,234,189927
642,Infosys,2026,Q3,1030,1399,248403
643,Infosys,2015,Q1,4876,1006,231803
644,Wipro,2019,Q2,2482,1651,181946
645,Wipro,2017,Q1,1549,1301,126238
646,HCLTech,2026,Q3,7905,628,139845
647,HCLTech,2020,Q2,3501,1732,55013
648,Infosys,2018,Q2,4260,169,204584
649,Infosys,2016,Q3,1412,1616,217856
650,Wipro,2023,Q1,1585,522,221328
651,TCS,2015,Q1,7628,1899,149681
652,TCS,2023,Q3,8572,707,103869
653,TCS,2019,Q4,2454,2211,120772
654,Infosys,2021,Q1,2728,1237,79887
655,TCS,2022,Q2,4072,1157,187139
656,Infosys,2020,Q4,5639,736,60329
657,HCLTech,2018,Q4,6216,1040,50717
658,TCS,2025,Q1,2609,2431,225380
659,HCLTech,2017,Q1,2029,494,117080
660,Infosys,2022,Q3,5127,1981,63128
661,TCS,2017,Q1,5560,1555,227410
662,Wipro,2021,Q1,2356,267,52535
663,Infosys,2025,Q2,6184,1544,164744
664,Wipro,2026,Q1,6905,1483,97938
665,TCS,2021,Q4,8279,1193,151113
666,HCLTech,2021,Q2,2652,622,232496
667,TCS,2017,Q1,7616,2499,176530
668,HCLTech,2017,Q4,6675,198,229428
669,Infosys,2022,Q4,2650,1764,165523
670,TCS,2016,Q3,5948,130,234698
671,Infosys,2025,Q3,2360,1852,223464
672,Infosys,2022,Q3,7105,688,196366
673,TCS,2015,Q2,8488,2110,93359
674,TCS,2022,Q3,4746,1435,122917
675,TCS,2023,Q2,7003,1731,111603
676,TCS,2022,Q4,8141,440,180667
677,HCLTech,2020,Q1,8948,152,76907
678,HCLTech,2021,Q1,802,452,208388
679,Wipro,2023,Q2,8274,1476,145248
680,TCS,2018,Q4,6239,2374,212465
681,HCLTech,2026,Q3,8214,547,75542
682,Infosys,2015,Q3,6618,1275,193573
683,Wipro,2026,Q1,1550,752,179085
684,Infosys,2026,Q4,2552,1121,210131
685,Infosys,2018,Q1,7237,963,169811
686,Infosys,2026,Q3,2565,1777,62189
687,TCS,2022,Q4,3005,2123,51137
688,TCS,2023,Q4,8712,2162,96452
689,Infosys,2026,Q2,2496,1666,222365
690,Wipro,2023,Q4,7659,1096,121721
691,HCLTech,2020,Q3,8219,626,86223
692,HCLTech,2024,Q3,5943,2347,215827
693,Infosys,2018,Q2,5560,1494,226258
694,Infosys,2026,Q2,6081,552,249432
695,Wipro,2023,Q4,7639,2266,124954
696,HCLTech,2015,Q1,1214,1640,88096
697,TCS,2025,Q1,4075,1173,246656
698,Infosys,2019,Q3,3199,334,231035
699,Wipro,2018,Q1,6676,1933,76864
700,Infosys,2026,Q4,4692,2172,232485
701,Wipro,2026,Q1,7051,1667,159200
702,Wipro,2023,Q1,1012,1109,103238
703,HCLTech,2018,Q3,4018,872,127116
704,HCLTech,2017,Q1,3863,791,242696
705,TCS,2021,Q1,7820,1223,195908
706,Wipro,2017,Q2,4978,103,136655
707,HCLTech,2026,Q2,1454,709,134575
708,TCS,2025,Q3,8837,2425,194221
709,Wipro,2016,Q3,4403,833,186473
710,TCS,2023,Q2,7614,2304,190780
711,HCLTech,2016,Q3,4424,953,223889
712,Wipro,2020,Q3,5609,974,247304
713,HCLTech,2023,Q1,2679,1497,166828
714,Infosys,2025,Q2,1453,1394,149974
715,TCS,2021,Q3,5433,181,185493
716,Wipro,2023,Q4,8775,259,127708
717,Infosys,2020,Q1,2372,765,191026
718,TCS,2025,Q1,4253,953,229674
719,HCLTech,2016,Q2,7930,375,245792
720,Infosys,2015,Q4,6234,235,72943
721,TCS,2015,Q2,4927,2365,68465
722,Infosys,2019,Q4,7157,1927,215207
723,HCLTech,2021,Q3,1076,1675,226501
724,TCS,2023,Q1,1836,2478,61931
725,TCS,2020,Q1,5548,1314,209007
726,TCS,2019,Q4,7049,1698,223204
727,TCS,2022,Q2,4402,638,245757
728,HCLTech,2023,Q3,3160,1300,227547
729,Wipro,2015,Q2,2819,251,51318
730,HCLTech,2023,Q1,5792,940,246161
731,Wipro,2018,Q4,3133,739,98232
732,Infosys,2024,Q3,3983,549,97541
733,TCS,2023,Q4,1998,1270,226078
734,TCS,2019,Q1,4034,2458,177714
735,Wipro,2020,Q2,4642,489,124746
736,TCS,2018,Q3,8760,1925,136073
737,Wipro,2026,Q2,6771,1375,162278
738,Infosys,2015,Q3,4833,987,236698
739,HCLTech,2019,Q3,3000,1438,175817
740,HCLTech,2022,Q3,5804,2074,194617
741,TCS,2017,Q1,5397,653,191195
742,Infosys,2019,Q1,2035,156,182953
743,TCS,2024,Q4,4285,230,194597
744,Wipro,2023,Q4,3235,1578,152891
745,Infosys,2024,Q3,2993,1983,181366
746,TCS,2021,Q3,973,1058,210965
747,Infosys,2023,Q2,8110,732,96961
748,Infosys,2026,Q4,6678,245,107362
749,HCLTech,2018,Q1,5131,1593,111346
750,TCS,2025,Q2,6718,1669,173122
751,HCLTech,2015,Q1,6109,502,234480
752,Wipro,2026,Q3,3648,1622,221357
753,HCLTech,2020,Q1,4921,1621,108431
754,HCLTech,2020,Q3,8776,2054,208390
755,TCS,2023,Q2,8007,758,110290
756,TCS,2023,Q3,4265,695,98996
757,Infosys,2020,Q1,4573,1778,136566
758,TCS,2022,Q4,8648,943,204872
759,Infosys,2025,Q4,1167,1078,61310
760,Infosys,2024,Q2,3007,2179,60273
761,Infosys,2015,Q2,5031,817,185434
762,HCLTech,2024,Q1,5444,431,106778
763,HCLTech,2024,Q4,8691,778,107504
764,HCLTech,2024,Q2,3779,2172,119342
765,Infosys,2026,Q3,8229,2499,68046
766,Infosys,2021,Q4,2966,524,54341
767,Infosys,2023,Q4,3250,474,96510
768,HCLTech,2024,Q1,2725,461,176416
769,Infosys,2024,Q1,7869,2218,160279
770,Wipro,2015,Q4,4559,2054,149938
771,Wipro,2024,Q1,7771,628,116720
772,HCLTech,2018,Q1,5441,2307,157124
773,Wipro,2018,Q1,916,2447,186980
774,TCS,2023,Q1,6944,921,230293
775,Wipro,2021,Q3,2546,713,161692
776,Wipro,2019,Q4,6790,1208,228416
777,HCLTech,2018,Q4,8704,812,147049
778,HCLTech,2019,Q3,6441,1710,242880
779,Infosys,2025,Q1,4564,1909,233320
780,Infosys,2016,Q2,7362,1466,194330
781,TCS,2017,Q4,886,453,88096
782,HCLTech,2024,Q4,2244,342,118967
783,Infosys,2020,Q1,1418,1654,155026
784,Wipro,2026,Q1,3671,2104,165073
785,TCS,2018,Q3,3990,217,207159
786,Infosys,2024,Q2,1390,1553,112719
787,TCS,2017,Q1,5320,1716,142570
788,HCLTech,2021,Q2,1051,361,73636
789,Wipro,2026,Q3,6493,1212,109322
790,Infosys,2022,Q4,876,1149,95884
791,HCLTech,2023,Q1,1985,2140,127136
792,Wipro,2016,Q3,4898,1893,148849
793,HCLTech,2018,Q3,8317,1967,203833
794,TCS,2022,Q1,5024,356,150315
795,Infosys,2025,Q2,5972,1769,142562
796,TCS,2026,Q3,4867,1256,74381
797,HCLTech,2025,Q3,2045,2351,96788
798,HCLTech,2020,Q3,4380,2429,120536
799,Infosys,2026,Q2,8975,897,111567
800,Infosys,2019,Q2,4555,910,115456
801,Wipro,2017,Q1,2764,401,227160
802,HCLTech,2024,Q1,1492,2055,147306
803,Wipro,2022,Q3,8841,829,183990
804,Wipro,2021,Q2,2901,301,187818
805,HCLTech,2022,Q1,6489,1692,229919
806,Infosys,2022,Q1,8337,1372,230672
807,TCS,2015,Q2,7016,2459,76410
808,Wipro,2020,Q3,3866,2326,118904
809,Infosys,2019,Q4,6421,1578,98211
810,HCLTech,2021,Q2,7666,1604,145703
811,HCLTech,2019,Q4,3747,2420,84377
812,Infosys,2016,Q3,4663,2354,163303
813,HCLTech,2018,Q2,3250,2017,52553
814,Infosys,2021,Q4,3003,2197,189980
815,Wipro,2022,Q3,4911,2382,198854
816,TCS,2021,Q1,3476,325,106483
817,Wipro,2022,Q1,8170,1450,118096
818,Wipro,2020,Q3,6438,161,157940
819,TCS,2020,Q2,3659,1245,143089
820,Wipro,2025,Q4,8122,401,149895
821,Wipro,2022,Q2,3545,1461,160576
822,HCLTech,2016,Q1,3454,1487,109825
823,Wipro,2020,Q3,5182,1699,121106
824,HCLTech,2020,Q4,7582,765,98204
825,TCS,2017,Q2,4922,407,105200
826,Infosys,2021,Q1,2365,341,174042
827,TCS,2015,Q4,2163,505,118800
828,Infosys,2016,Q4,5868,1019,114853
829,Wipro,2022,Q2,2950,2237,94723
830,TCS,2015,Q3,6128,2030,172471
831,Wipro,2023,Q4,3013,2288,96409
832,HCLTech,2025,Q4,5873,1502,176262
833,Infosys,2016,Q4,5844,1578,158056
834,Wipro,2017,Q3,972,80,187184
835,Infosys,2020,Q3,8487,2271,52180
836,HCLTech,2022,Q3,949,1843,126787
837,Infosys,2015,Q3,3889,1766,196945
838,HCLTech,2021,Q2,3475,1676,149184
839,Infosys,2019,Q1,7717,1061,185426
840,Wipro,2019,Q3,7565,850,67947
841,Infosys,2017,Q3,2608,1945,211934
842,HCLTech,2019,Q4,3876,1393,55084
843,Infosys,2015,Q1,3846,498,123954
844,Wipro,2017,Q4,934,1033,73644
845,Infosys,2015,Q4,4358,1480,160164
846,Wipro,2022,Q3,8397,209,136572
847,TCS,2017,Q1,5166,1687,68713
848,HCLTech,2017,Q2,4897,1642,53307
849,TCS,2026,Q2,7104,1894,114792
850,TCS,2018,Q4,2339,2214,224589
851,Infosys,2022,Q4,5913,1403,91579
852,TCS,2026,Q1,4950,2051,217384
853,Wipro,2018,Q3,1653,972,79603
854,Infosys,2025,Q4,6116,141,93872
855,Wipro,2024,Q1,7284,1075,52340
856,TCS,2024,Q4,3339,1601,73456
857,Infosys,2017,Q4,2297,1466,249114
858,TCS,2015,Q3,3321,2276,78152
859,Infosys,2022,Q2,5989,2367,218990
860,Wipro,2022,Q2,1149,1627,143891
861,Infosys,2019,Q1,8751,1872,196544
862,Wipro,2023,Q4,3909,2401,98923
863,Wipro,2020,Q4,5310,2351,92033
864,TCS,2023,Q2,8162,1291,119035
865,Wipro,2022,Q1,7010,839,54907
866,Wipro,2024,Q2,6054,339,222566
867,HCLTech,2018,Q4,3325,1239,134567
868,HCLTech,2025,Q3,2609,474,187153
869,TCS,2015,Q2,3726,208,102973
870,TCS,2022,Q2,2417,210,199687
871,HCLTech,2025,Q4,4993,281,146037
872,Infosys,2024,Q1,1014,934,221900
873,HCLTech,2016,Q4,1794,1558,196281
874,HCLTech,2020,Q1,5155,2246,60656
875,TCS,2019,Q1,4337,2207,75459
876,TCS,2026,Q2,7113,856,100625
877,Infosys,2024,Q2,7602,512,217411
878,Wipro,2025,Q4,7797,506,93728
879,Infosys,2023,Q4,6329,727,189958
880,HCLTech,2020,Q3,6119,1602,158093
881,HCLTech,2026,Q3,4743,2386,193032
882,Infosys,2021,Q3,6698,1933,167309
883,HCLTech,2015,Q1,5460,146,185688
884,Infosys,2019,Q1,5720,988,106314
885,Wipro,2015,Q3,3334,466,59892
886,HCLTech,2020,Q2,3067,1165,146228
887,Infosys,2018,Q3,5720,456,199549
888,HCLTech,2024,Q2,2064,1409,176493
889,Infosys,2022,Q1,5721,233,241572
890,HCLTech,2016,Q1,6278,1505,163850
891,HCLTech,2016,Q2,987,1646,64189
892,Wipro,2023,Q1,6031,2291,198088
893,Infosys,2020,Q2,3309,286,226589
894,HCLTech,2022,Q1,4438,1849,125964
895,HCLTech,2017,Q2,6307,418,174742
896,TCS,2023,Q4,5101,428,154471
897,HCLTech,2026,Q2,3009,2049,196616
898,Infosys,2022,Q4,4012,2378,211479
899,Infosys,2018,Q1,5162,1841,134780
900,TCS,2016,Q4,7739,1576,141306
901,Infosys,2020,Q3,1196,1328,94369
902,Wipro,2024,Q4,3189,1884,61764
903,Infosys,2018,Q3,3355,431,79457
904,TCS,2018,Q2,5513,136,139986
905,TCS,2019,Q4,8519,173,136999
906,Infosys,2026,Q2,4139,2318,187171
907,Wipro,2023,Q4,3115,155,148725
908,TCS,2019,Q2,1784,1243,102611
909,Wipro,2015,Q4,936,352,151880
910,Wipro,2025,Q3,2567,158,126675
911,HCLTech,2018,Q4,2431,1372,177051
912,TCS,2017,Q2,8303,2376,236769
913,TCS,2015,Q2,5795,1446,178432
914,HCLTech,2026,Q2,1101,1500,229388
915,Wipro,2020,Q3,4669,2133,122319
916,TCS,2025,Q3,7143,200,195474
917,Wipro,2018,Q2,6399,1689,222210
918,Infosys,2016,Q4,4526,1789,113009
919,Infosys,2021,Q3,6195,1919,192143
920,Infosys,2018,Q2,4114,645,131002
921,Infosys,2021,Q2,3389,1380,67777
922,TCS,2017,Q3,3184,200,133542
923,HCLTech,2021,Q3,8058,1201,89834
924,Infosys,2016,Q2,3826,187,249871
925,Wipro,2024,Q2,4604,1025,230191
926,TCS,2020,Q1,8608,629,181681
927,HCLTech,2026,Q3,3814,1667,178829
928,HCLTech,2017,Q2,3966,1006,58448
929,HCLTech,2015,Q3,7567,991,244606
930,Infosys,2018,Q1,3701,1879,211758
931,HCLTech,2026,Q3,8296,1090,162081
932,HCLTech,2015,Q4,5926,1694,210302
933,TCS,2023,Q1,8199,1951,61119
934,Infosys,2023,Q4,1443,2364,151554
935,TCS,2018,Q3,8001,1710,129837
936,Wipro,2022,Q2,7721,1285,210729
937,TCS,2026,Q2,8395,1930,73708
938,TCS,2017,Q2,7240,1773,134793
939,HCLTech,2015,Q2,8233,2497,236812
940,Infosys,2022,Q1,4897,1407,231329
941,Infosys,2026,Q1,2294,547,235133
942,HCLTech,2025,Q3,2197,2225,235408
943,HCLTech,2026,Q2,7004,2334,149773
944,TCS,2017,Q3,3259,744,87907
945,Infosys,2026,Q1,7674,1341,131138
946,HCLTech,2019,Q2,2726,618,103176
947,TCS,2024,Q3,1000,1958,180450
948,HCLTech,2023,Q1,8884,1054,106852
949,HCLTech,2022,Q4,8039,405,207605
950,TCS,2018,Q3,4201,280,98454
951,Infosys,2015,Q3,1401,675,58501
952,Wipro,2020,Q1,1603,526,159302
953,Infosys,2017,Q3,3706,1945,246433
954,Wipro,2015,Q1,5703,1402,146618
955,HCLTech,2016,Q4,1863,1279,173421
956,Infosys,2016,Q3,6193,2238,158464
957,Infosys,2026,Q2,1753,527,199780
958,TCS,2022,Q3,7796,1376,118068
959,Wipro,2017,Q4,8954,2097,97161
960,Infosys,2026,Q3,3971,86,80987
961,TCS,2022,Q1,4196,1778,158538
962,TCS,2020,Q3,4278,126,217934
963,Infosys,2026,Q3,4968,357,130680
964,Wipro,2023,Q3,900,546,229787
965,Wipro,2020,Q4,1277,799,100860
966,Wipro,2020,Q4,8574,225,219253
967,Infosys,2022,Q2,8346,2279,137846
968,HCLTech,2021,Q1,5704,2394,240045
969,Wipro,2023,Q1,4212,2445,229697
970,Wipro,2020,Q1,3246,1228,58171
971,Wipro,2021,Q2,7182,847,206025
972,TCS,2019,Q3,1318,1192,158493
973,TCS,2022,Q2,6888,1931,129332
974,Infosys,2023,Q3,3667,539,148098
975,TCS,2018,Q1,8070,2152,56536
976,HCLTech,2023,Q2,3916,1473,176739
977,Wipro,2020,Q2,2409,2194,227397
978,Infosys,2018,Q1,8326,1667,237086
979,TCS,2015,Q3,1521,436,137369
980,HCLTech,2015,Q1,5919,172,201403
981,Wipro,2025,Q2,6057,901,100474
982,Wipro,2019,Q3,8027,561,121474
983,Infosys,2017,Q3,2675,142,213301
984,TCS,2018,Q3,6018,1190,87108
985,Wipro,2024,Q2,3606,371,131625
986,Wipro,2023,Q4,1631,612,57600
987,HCLTech,2025,Q1,2535,1651,64103
988,TCS,2021,Q4,3732,1906,211563
989,Wipro,2019,Q3,4046,2265,70590
990,HCLTech,2024,Q2,2322,1998,75496
991,HCLTech,2019,Q4,8509,1029,108666
992,Infosys,2024,Q3,6754,1685,98064
993,Wipro,2020,Q4,8787,203,67135
994,HCLTech,2016,Q3,8642,1969,94774
995,Wipro,2020,Q2,2486,1741,237242
996,TCS,2020,Q1,5749,2262,170841
997,HCLTech,2024,Q4,4708,1078,193641
998,Infosys,2022,Q4,1882,1475,104588
999,HCLTech,2021,Q3,4669,788,223699
1000,TCS,2026,Q4,2673,1976,135295
1001,TCS,2022,Q2,5846,1742,68247
1002,TCS,2025,Q4,6164,2104,219080
1003,TCS,2016,Q2,3076,2458,247915
1004,TCS,2017,Q2,8221,2256,126415
1005,HCLTech,2024,Q4,4005,922,228655
1006,Wipro,2019,Q3,7922,1490,73406
1007,TCS,2024,Q4,2889,1284,66360
1008,Wipro,2023,Q1,813,2373,144173
1009,TCS,2019,Q1,4654,1848,234083
1010,HCLTech,2025,Q3,7071,1743,150024
1011,HCLTech,2023,Q2,3641,2025,86456
1012,Infosys,2023,Q4,6702,1788,90440
1013,Wipro,2025,Q2,3000,127,68807
1014,TCS,2017,Q4,7955,636,72194
1015,Infosys,2025,Q4,8271,1823,213380
1016,Infosys,2022,Q4,8173,1655,143141
1017,Infosys,2017,Q4,921,2447,180588
1018,Infosys,2026,Q3,7531,2317,201087
1019,Wipro,2015,Q1,8717,1589,79665
1020,HCLTech,2026,Q1,3127,2236,246760
1021,Wipro,2022,Q1,2249,1084,173850
1022,TCS,2025,Q3,1664,1487,190255
1023,TCS,2022,Q4,8487,2430,242365
1024,Wipro,2021,Q3,5627,1264,93911
1025,TCS,2026,Q3,5067,331,214967
1026,HCLTech,2024,Q2,1645,1275,243299
1027,TCS,2019,Q4,2151,599,182538
1028,TCS,2019,Q3,2971,1230,122146
1029,Wipro,2015,Q1,3660,699,222793
1030,HCLTech,2020,Q2,5080,1047,177118
1031,Infosys,2023,Q1,6417,425,88029
1032,Infosys,2022,Q4,7077,1054,223189
1033,HCLTech,2026,Q2,4254,2446,242508
1034,Wipro,2015,Q3,2700,295,93935
1035,HCLTech,2021,Q4,5737,2030,245598
1036,Infosys,2021,Q4,8575,1155,88050
1037,HCLTech,2015,Q3,8153,1644,227862
1038,Wipro,2023,Q1,2395,2256,217096
1039,Wipro,2021,Q3,6288,1187,120015
1040,TCS,2019,Q4,8354,1070,242495
1041,Infosys,2023,Q3,3747,1363,193553
1042,TCS,2025,Q1,1913,128,157806
1043,TCS,2023,Q1,8106,1519,107518
1044,Wipro,2019,Q2,1357,177,212371
1045,TCS,2015,Q2,2795,571,72645
1046,Infosys,2021,Q2,2616,834,116410
1047,Wipro,2022,Q1,8229,1212,161931
1048,Wipro,2019,Q2,2012,1215,66354
1049,HCLTech,2021,Q3,1784,1137,119380
1050,Infosys,2022,Q1,8856,901,209986
1051,HCLTech,2017,Q4,2576,669,191723
1052,HCLTech,2018,Q1,8034,1140,77076
1053,TCS,2016,Q1,4905,1906,54919
1054,HCLTech,2017,Q1,1419,1679,119844
1055,Infosys,2026,Q3,7211,2433,50970
1056,HCLTech,2022,Q4,7417,367,191591
1057,Infosys,2015,Q4,8698,576,198699
1058,Wipro,2020,Q3,7363,306,215746
1059,TCS,2020,Q3,2118,1962,249348
1060,Wipro,2025,Q2,3693,2351,60310
1061,HCLTech,2025,Q2,5696,1677,77988
1062,Wipro,2022,Q1,7975,856,86685
1063,TCS,2018,Q1,4707,2083,151913
1064,TCS,2023,Q3,8986,2267,167783
1065,TCS,2015,Q3,1718,1463,239008
1066,TCS,2021,Q1,4268,2222,170159
1067,Infosys,2026,Q2,1980,231,242796
1068,Infosys,2022,Q1,8520,267,113617
1069,Infosys,2015,Q2,1618,1338,75504
1070,HCLTech,2024,Q2,1847,515,79931
1071,HCLTech,2024,Q2,1833,910,161728
1072,Wipro,2026,Q4,6112,574,229329
1073,Infosys,2020,Q2,1546,790,137950
1074,TCS,2016,Q3,3114,1780,94053
1075,Wipro,2023,Q2,7987,1077,202564
1076,TCS,2017,Q1,6962,726,54097
1077,HCLTech,2016,Q1,918,814,73367
1078,Wipro,2021,Q4,2879,924,87509
1079,Wipro,2023,Q4,7550,1059,95756
1080,TCS,2024,Q2,8990,440,214414
1081,Wipro,2020,Q4,874,2364,111771
1082,Infosys,2016,Q1,6729,2290,183048
1083,Infosys,2022,Q2,5328,297,100782
1084,TCS,2017,Q4,8951,802,91880
1085,TCS,2015,Q3,5470,938,163946
1086,Wipro,2020,Q4,1509,507,244095
1087,TCS,2023,Q2,3389,199,177155
1088,TCS,2016,Q2,8087,2454,135451
1089,HCLTech,2018,Q3,4569,531,135493
1090,Infosys,2016,Q2,7559,899,148443
1091,Infosys,2016,Q4,8736,302,164259
1092,Infosys,2018,Q4,3717,1666,147906
1093,Infosys,2022,Q2,6675,1184,103008
1094,Wipro,2017,Q1,1777,1229,85783
1095,TCS,2022,Q4,7652,781,249318
1096,Wipro,2018,Q3,3368,776,201551
1097,Infosys,2016,Q4,8815,966,205079
1098,HCLTech,2022,Q3,1037,1833,242984
1099,Infosys,2018,Q3,7914,2453,108302
1100,Infosys,2024,Q1,7644,261,60501
1101,HCLTech,2026,Q1,7774,2255,153368
1102,HCLTech,2026,Q1,8212,2108,113048
1103,TCS,2023,Q1,7462,972,84789
1104,Wipro,2019,Q2,2286,145,175772
1105,Wipro,2017,Q4,1199,1943,171572
1106,Infosys,2026,Q4,3830,1597,214314
1107,HCLTech,2026,Q1,1958,1656,231076
1108,Wipro,2023,Q1,5659,1824,247365
1109,Wipro,2026,Q2,2126,1455,242875
1110,TCS,2023,Q3,1644,534,150389
1111,Wipro,2022,Q1,6789,1580,95945
1112,TCS,2023,Q2,3067,1451,112556
1113,TCS,2025,Q4,4237,1003,134007
1114,Wipro,2019,Q4,5340,303,66611
1115,Wipro,2020,Q4,8766,2133,188066
1116,TCS,2022,Q3,8205,1587,226503
1117,TCS,2018,Q4,2230,408,152415
1118,Infosys,2019,Q1,2591,754,122336
1119,TCS,2026,Q2,8931,696,103544
1120,TCS,2019,Q4,2963,2021,140885
1121,HCLTech,2022,Q1,5576,854,66501
1122,TCS,2018,Q3,7545,2450,139860
1123,Wipro,2022,Q4,8303,1325,198701
1124,Infosys,2019,Q2,5059,1008,176941
1125,Wipro,2019,Q1,3230,1526,124549
1126,HCLTech,2017,Q2,5473,826,95969
1127,Infosys,2017,Q2,2715,248,133001
1128,Infosys,2022,Q3,6856,835,103780
1129,TCS,2025,Q3,6433,685,147757
1130,HCLTech,2023,Q2,5740,577,56533
1131,HCLTech,2022,Q2,8304,1391,90908
1132,TCS,2026,Q3,5642,2021,125976
1133,Infosys,2024,Q4,6349,540,241795
1134,HCLTech,2015,Q2,2714,1341,56500
1135,HCLTech,2024,Q2,8106,1543,74243
1136,Wipro,2015,Q2,4439,1218,101305
1137,TCS,2016,Q4,2231,2176,153395
1138,Infosys,2022,Q3,1718,1558,154217
1139,Infosys,2026,Q4,6856,1661,147735
1140,TCS,2019,Q3,6556,1341,166805
1141,TCS,2018,Q4,7609,1892,125663
1142,Infosys,2026,Q4,7586,651,203925
1143,TCS,2017,Q2,5768,2024,187704
1144,Wipro,2016,Q4,2249,107,157337
1145,Wipro,2021,Q2,8371,2406,247982
1146,Infosys,2018,Q2,7054,1265,195192
1147,HCLTech,2015,Q3,5779,2103,196612
1148,HCLTech,2018,Q1,840,710,118859
1149,Wipro,2025,Q4,2834,1258,159355
1150,Infosys,2022,Q2,1266,568,122670
1151,HCLTech,2016,Q3,8672,2396,164312
1152,Wipro,2025,Q4,2759,1608,184355
1153,TCS,2019,Q2,1758,678,133802
1154,HCLTech,2026,Q2,6655,748,63864
1155,Wipro,2020,Q4,6632,279,125984
1156,Wipro,2023,Q1,3975,830,74774
1157,Infosys,2023,Q3,5980,1313,121161
1158,Wipro,2016,Q3,3154,132,85900
1159,Wipro,2020,Q4,7550,1473,92737
1160,TCS,2018,Q2,4422,851,196448
1161,TCS,2021,Q4,2051,557,84401
1162,TCS,2022,Q3,5904,1565,86441
1163,HCLTech,2024,Q3,3621,1327,57539
1164,TCS,2018,Q2,3132,1008,130590
1165,Infosys,2018,Q2,2087,1820,231093
1166,TCS,2016,Q1,8734,1846,61145
1167,Infosys,2016,Q1,1771,2001,81174
1168,Wipro,2015,Q1,5742,122,247800
1169,TCS,2016,Q2,4077,836,225793
1170,Wipro,2015,Q1,3184,1216,201978
1171,Wipro,2020,Q2,4762,2148,199483
1172,TCS,2016,Q1,4355,864,123887
1173,Infosys,2023,Q1,2416,956,182171
1174,HCLTech,2020,Q2,8003,519,97408
1175,Wipro,2021,Q4,4310,2186,109651
1176,HCLTech,2016,Q3,2825,1988,78918
1177,Infosys,2022,Q3,5523,2362,239303
1178,TCS,2016,Q3,8888,553,150868
1179,Wipro,2022,Q3,8073,1005,195205
1180,HCLTech,2019,Q4,3893,365,174695
1181,Wipro,2017,Q1,8855,510,153905
1182,HCLTech,2023,Q1,2753,667,153497
1183,HCLTech,2026,Q1,3564,345,145344
1184,Infosys,2020,Q2,7423,582,111045
1185,HCLTech,2026,Q4,5363,2463,205621
1186,Wipro,2025,Q4,6634,2028,224765
1187,HCLTech,2022,Q3,3214,1942,78321
1188,TCS,2019,Q4,8947,1025,214723
1189,Infosys,2015,Q1,1665,359,180583
1190,TCS,2017,Q4,6156,705,129364
1191,TCS,2016,Q4,8435,907,126955
1192,HCLTech,2022,Q3,6429,2294,193293
1193,TCS,2015,Q4,2751,1651,167995
1194,Wipro,2021,Q4,8331,227,58613
1195,Infosys,2023,Q3,3489,2093,162900
1196,Infosys,2019,Q4,8786,528,199121
1197,HCLTech,2025,Q4,8597,2382,90975
1198,TCS,2021,Q3,8905,2500,149037
1199,Wipro,2019,Q3,1806,195,204786
1200,TCS,2017,Q3,6515,2471,57051
1201,Wipro,2021,Q1,7814,1493,143681
1202,HCLTech,2020,Q1,4801,1094,111504
1203,Wipro,2024,Q1,1873,1328,80007
1204,Wipro,2017,Q1,6143,233,170824
1205,HCLTech,2024,Q4,5168,163,232441
1206,HCLTech,2024,Q1,5985,1627,199514
1207,HCLTech,2020,Q1,8801,489,231105
1208,Infosys,2020,Q4,6363,762,211173
1209,Wipro,2020,Q4,4105,2115,216577
1210,TCS,2023,Q2,5508,1166,62460
1211,Wipro,2024,Q4,4500,456,238142
1212,TCS,2024,Q3,5278,355,198485
1213,HCLTech,2021,Q2,6490,394,220796
1214,Wipro,2023,Q3,7892,2291,132143
1215,Infosys,2021,Q4,4916,2190,168811
1216,Infosys,2015,Q2,8978,952,223226
1217,HCLTech,2019,Q4,1781,2219,102598
1218,Wipro,2022,Q2,4738,696,245673
1219,Wipro,2021,Q4,6020,343,216180
1220,Infosys,2021,Q3,5502,737,117225
1221,Infosys,2021,Q2,2660,694,100309
1222,TCS,2018,Q3,8404,2068,196754
1223,HCLTech,2021,Q1,4109,732,121489
1224,Infosys,2015,Q3,5351,2335,96133
