Client_ID,Company,Industry,Country,ContractValue
723,Infosys,Manufacturing,UK,25598207
724,Infosys,Healthcare,Canada,16900466
725,Wipro,Telecom,Canada,18353182
726,Wipro,Retail,Germany,22676756
727,Infosys,Telecom,Canada,44099852
728,TCS,Retail,UK,16056351
729,TCS,Retail,Germany,29317624
730,Wipro,Retail,UK,10019847
731,HCLTech,Manufacturing,India,1403423
732,Wipro,Banking,UK,7727174
733,HCLTech,Banking,UK,30882564
734,Wipro,Healthcare,UK,9786165
735,Wipro,Healthcare,UK,37749623
736,TCS,Telecom,Canada,48261056
737,HCLTech,Retail,UK,460283
738,HCLTech,Telecom,UK,35452017
739,TCS,Banking,Canada,2876948
740,Wipro,Manufacturing,UK,30692696
741,TCS,Retail,USA,33479096
742,Infosys,Retail,USA,27025829
743,Wipro,Banking,Germany,45679278
744,TCS,Healthcare,UK,22854102
745,Infosys,Healthcare,Germany,20818692
746,Infosys,Retail,UK,5388553
747,HCLTech,Healthcare,India,41063964
748,TCS,Manufacturing,USA,38222028
749,HCLTech,Healthcare,India,40438404
750,Infosys,Manufacturing,USA,33791102
751,HCLTech,Healthcare,USA,389445
752,Wipro,Telecom,USA,17113674
753,Infosys,Retail,USA,28039755
754,Infosys,Retail,USA,34752119
755,Wipro,Banking,UK,36097493
756,TCS,Retail,Canada,21546633
757,HCLTech,Manufacturing,Germany,42914587
758,Wipro,Banking,India,13052081
759,HCLTech,Healthcare,India,2406267
760,HCLTech,Banking,India,33237028
761,Wipro,Healthcare,India,39494148
762,Wipro,Retail,UK,33189066
763,Wipro,Retail,Germany,15708683
764,HCLTech,Telecom,UK,22924498
765,TCS,Healthcare,Germany,33609324
766,HCLTech,Retail,Canada,29687650
767,Wipro,Telecom,Germany,12630171
768,Infosys,Telecom,UK,26885227
769,TCS,Manufacturing,India,23177323
770,TCS,Telecom,India,46109593
771,TCS,Retail,Germany,38703579
772,HCLTech,Healthcare,UK,20187781
773,Infosys,Retail,USA,31285372
774,Wipro,Manufacturing,UK,19235297
775,HCLTech,Manufacturing,Canada,4916535
776,Infosys,Telecom,UK,16920839
777,HCLTech,Retail,USA,25649044
778,TCS,Retail,UK,5625968
779,HCLTech,Telecom,India,2060880
780,HCLTech,Healthcare,Canada,20123331
781,Wipro,Healthcare,USA,6955315
782,Infosys,Healthcare,USA,39744727
783,Wipro,Retail,UK,12386952
784,Infosys,Manufacturing,USA,21488619
785,TCS,Telecom,UK,41568232
786,Infosys,Banking,Canada,42219818
787,TCS,Manufacturing,Germany,44408731
788,TCS,Healthcare,Canada,27559615
789,TCS,Retail,Canada,23916081
790,Wipro,Banking,Germany,24480707
791,Wipro,Banking,Canada,37200957
792,Infosys,Banking,UK,11578057
793,Wipro,Retail,India,5933800
794,TCS,Retail,Canada,25418838
795,Wipro,Healthcare,India,20145094
796,Infosys,Manufacturing,India,33929530
797,Infosys,Healthcare,Germany,9898654
798,Infosys,Telecom,Canada,4788748
799,TCS,Healthcare,UK,32296740
800,HCLTech,Retail,India,37798489
801,TCS,Manufacturing,Germany,43843774
802,TCS,Manufacturing,India,38474504
803,HCLTech,Retail,Germany,23241890
804,Wipro,Retail,Canada,28307542
805,TCS,Banking,India,4240514
806,Infosys,Telecom,USA,24563314
807,Infosys,Manufacturing,Canada,24249488
808,Infosys,Retail,USA,20405233
809,Wipro,Retail,Germany,38394650
810,TCS,Retail,Canada,46193177
811,TCS,Banking,Germany,47521592
812,HCLTech,Telecom,UK,25639736
813,TCS,Retail,India,43689275
814,Wipro,Manufacturing,India,16192582
815,Infosys,Retail,Germany,35687048
816,TCS,Retail,USA,3966615
817,HCLTech,Telecom,USA,2214074
818,TCS,Banking,Canada,25928496
819,HCLTech,Banking,Canada,16527987
820,Wipro,Manufacturing,Canada,36026857
821,Wipro,Banking,USA,48830099
822,HCLTech,Telecom,UK,19519141
823,Infosys,Manufacturing,Canada,48522564
824,Infosys,Healthcare,Germany,47840830
825,HCLTech,Banking,Canada,22753429
826,Wipro,Banking,Germany,30007707
827,Wipro,Manufacturing,Canada,2414380
828,Wipro,Manufacturing,Canada,42046728
829,Wipro,Telecom,UK,42327807
830,Infosys,Banking,UK,19030941
831,TCS,Manufacturing,India,9040151
832,TCS,Healthcare,Germany,48122445
833,Wipro,Banking,India,19186017
834,HCLTech,Banking,UK,10938179
835,Infosys,Retail,UK,45465101
836,Infosys,Banking,Canada,2834913
837,Infosys,Healthcare,Germany,32815681
838,HCLTech,Banking,India,19732449
839,Infosys,Retail,Canada,5130636
840,Infosys,Retail,Canada,14565657
841,Wipro,Telecom,Germany,27905111
842,TCS,Healthcare,UK,20578711
843,Infosys,Retail,USA,40400004
844,HCLTech,Healthcare,Canada,27564809
845,Infosys,Retail,Canada,46427533
846,TCS,Manufacturing,Canada,26516993
847,HCLTech,Retail,USA,2951850
848,Infosys,Telecom,Germany,36745098
849,Infosys,Telecom,India,4334970
850,HCLTech,Healthcare,Canada,34151179
851,Wipro,Telecom,India,8707735
852,TCS,Retail,UK,20210739
853,Infosys,Telecom,Canada,21167175
854,TCS,Banking,India,43738468
855,TCS,Banking,UK,7228815
856,Infosys,Healthcare,Canada,7154232
857,Infosys,Retail,Canada,32992859
858,HCLTech,Banking,Germany,43459101
859,Wipro,Manufacturing,Germany,15126185
860,TCS,Retail,Germany,17013456
861,Wipro,Banking,USA,44015269
862,Wipro,Banking,Canada,23977697
863,Wipro,Retail,UK,6991415
864,TCS,Retail,UK,40253146
865,TCS,Manufacturing,Canada,8142867
866,HCLTech,Manufacturing,UK,19447634
867,Infosys,Banking,India,46022603
868,TCS,Manufacturing,UK,13888046
869,Wipro,Healthcare,Canada,34272660
870,HCLTech,Healthcare,Germany,26510075
871,TCS,Manufacturing,UK,44940942
872,TCS,Retail,Germany,40037765
873,TCS,Manufacturing,India,29946300
874,TCS,Retail,Germany,40109250
875,Wipro,Retail,USA,5236786
876,TCS,Retail,USA,7645004
877,TCS,Healthcare,Canada,11907947
878,Infosys,Telecom,Germany,38041245
879,Wipro,Manufacturing,India,7710540
880,HCLTech,Healthcare,USA,6689581
881,Infosys,Manufacturing,Germany,21410381
882,Wipro,Telecom,India,18350120
883,TCS,Telecom,Canada,21147164
884,TCS,Healthcare,India,32068384
885,TCS,Retail,UK,5426823
886,TCS,Retail,Germany,35684105
887,HCLTech,Healthcare,UK,6507525
888,Infosys,Manufacturing,UK,14279003
889,HCLTech,Manufacturing,India,3554750
890,Infosys,Banking,UK,13212534
891,HCLTech,Telecom,Germany,41905600
892,TCS,Manufacturing,USA,14702016
893,TCS,Healthcare,Canada,49711420
894,HCLTech,Telecom,India,15103258
895,TCS,Banking,Germany,16733534
896,TCS,Banking,USA,42327123
897,TCS,Retail,Germany,37611418
898,HCLTech,Banking,Canada,24358639
899,HCLTech,Banking,USA,41554377
900,Infosys,Healthcare,Canada,43356556
901,HCLTech,Telecom,UK,45378149
902,Infosys,Healthcare,USA,2298888
903,Infosys,Retail,UK,28533864
904,HCLTech,Retail,Germany,23471204
905,Wipro,Manufacturing,Germany,5476780
906,Infosys,Retail,Germany,41058049
907,HCLTech,Manufacturing,Canada,48868617
908,TCS,Telecom,USA,4416194
909,TCS,Manufacturing,USA,22661375
910,TCS,Banking,India,22859802
911,HCLTech,Banking,India,16477308
912,Wipro,Banking,USA,11791380
913,HCLTech,Telecom,USA,2892590
914,Wipro,Manufacturing,India,34244968
915,TCS,Telecom,UK,32966122
916,TCS,Telecom,India,35794202
917,TCS,Manufacturing,USA,13495838
918,TCS,Telecom,USA,45928331
919,Infosys,Banking,USA,48867098
920,Infosys,Retail,Canada,42295457
921,Infosys,Retail,USA,39445706
922,Wipro,Telecom,USA,42881509
923,TCS,Manufacturing,USA,3719798
924,TCS,Manufacturing,Canada,30181141
925,Infosys,Healthcare,Canada,14224717
926,HCLTech,Retail,USA,4534354
927,Infosys,Retail,Germany,33770583
928,TCS,Healthcare,Germany,41864025
929,TCS,Banking,India,45257213
930,Infosys,Manufacturing,Canada,16297656
931,HCLTech,Retail,India,19925546
932,TCS,Manufacturing,Canada,43824113
933,Wipro,Manufacturing,UK,26965083
934,HCLTech,Retail,India,14445530
935,TCS,Telecom,UK,8466050
936,Wipro,Banking,USA,22873399
937,Wipro,Telecom,Germany,23818355
938,HCLTech,Retail,UK,23277597
939,TCS,Telecom,Canada,38160478
940,TCS,Telecom,Germany,37615071
941,TCS,Telecom,India,25211129
942,TCS,Banking,Germany,49896978
943,Infosys,Telecom,UK,30049882
944,HCLTech,Telecom,Germany,6396260
945,Infosys,Manufacturing,Germany,37387380
946,HCLTech,Manufacturing,Canada,39242111
947,HCLTech,Banking,USA,10969383
948,Infosys,Telecom,UK,5290671
949,TCS,Healthcare,USA,2683793
950,TCS,Retail,UK,6533995
951,Infosys,Retail,USA,6238538
952,Infosys,Telecom,UK,45268088
953,Wipro,Telecom,USA,37341972
954,HCLTech,Manufacturing,USA,40347857
955,Infosys,Telecom,USA,25174712
956,HCLTech,Banking,USA,30767497
957,HCLTech,Manufacturing,UK,38063284
958,Infosys,Manufacturing,UK,19915143
959,TCS,Retail,Germany,29994753
960,HCLTech,Telecom,USA,25099411
961,TCS,Manufacturing,Germany,34260467
962,TCS,Telecom,USA,36960417
963,Infosys,Telecom,Germany,35391252
964,Infosys,Banking,UK,38665187
965,HCLTech,Retail,UK,30018047
966,HCLTech,Manufacturing,Germany,13625728
967,Wipro,Manufacturing,Germany,39306989
968,Infosys,Manufacturing,USA,45500463
969,TCS,Healthcare,Germany,17177571
970,Infosys,Retail,Canada,11942128
971,HCLTech,Healthcare,USA,17836671
972,TCS,Banking,Canada,42320720
973,Wipro,Retail,Canada,18796170
974,Wipro,Retail,Canada,22338889
975,TCS,Healthcare,UK,39654441
976,TCS,Telecom,Germany,6071917
977,Infosys,Manufacturing,India,16707452
978,Infosys,Healthcare,India,43022455
979,Infosys,Healthcare,India,48623344
980,Infosys,Retail,UK,13123759
981,HCLTech,Manufacturing,Germany,49091130
982,Wipro,Manufacturing,Germany,10780787
983,Infosys,Banking,USA,13464438
984,Infosys,Manufacturing,USA,44237894
985,HCLTech,Healthcare,Germany,29484455
986,Infosys,Telecom,Germany,36483895
987,TCS,Telecom,India,23279123
988,Wipro,Retail,Germany,11538027
989,TCS,Banking,India,8545680
990,Infosys,Retail,USA,34104513
991,Infosys,Manufacturing,USA,29486939
992,Infosys,Retail,India,29153611
993,HCLTech,Manufacturing,India,19198237
994,TCS,Telecom,Germany,5949590
995,TCS,Banking,USA,24762326
996,Infosys,Manufacturing,UK,49600385
997,Wipro,Banking,USA,22921118
998,TCS,Retail,India,35209922
999,Infosys,Retail,India,33178437
1000,HCLTech,Healthcare,Germany,31795826
1001,Infosys,Healthcare,UK,10495348
1002,Infosys,Telecom,India,48544411
1003,Infosys,Manufacturing,USA,6721497
1004,TCS,Banking,UK,22558323
1005,TCS,Banking,India,3983456
1006,Infosys,Retail,Germany,22648936
1007,Infosys,Manufacturing,Germany,29566557
1008,HCLTech,Telecom,Canada,23323390
1009,Wipro,Banking,USA,20702839
1010,Wipro,Telecom,Canada,4577905
1011,TCS,Manufacturing,UK,41564509
1012,TCS,Telecom,India,4740253
1013,Infosys,Telecom,Germany,19572529
1014,TCS,Telecom,USA,8223673
1015,HCLTech,Banking,USA,559489
1016,Infosys,Banking,Germany,35788373
1017,HCLTech,Healthcare,USA,35395543
1018,Wipro,Telecom,USA,48184606
1019,HCLTech,Healthcare,UK,40622253
1020,Infosys,Banking,UK,43357755
1021,TCS,Retail,India,10809268
1022,TCS,Retail,Germany,29630889
1023,Wipro,Telecom,Canada,27132328
1024,Infosys,Telecom,UK,13806986
1025,Wipro,Manufacturing,Canada,31773380
1026,Wipro,Telecom,Germany,1855804
1027,Infosys,Healthcare,India,44350929
1028,Wipro,Healthcare,USA,16787850
1029,TCS,Manufacturing,Canada,35073935
1030,HCLTech,Telecom,Canada,10686709
1031,TCS,Banking,Canada,25279276
1032,Wipro,Healthcare,Germany,2094966
1033,Infosys,Manufacturing,UK,44585141
1034,HCLTech,Telecom,UK,42762929
1035,HCLTech,Banking,UK,21521959
1036,Infosys,Telecom,Canada,14856425
1037,Infosys,Healthcare,UK,16265455
1038,TCS,Banking,Canada,8741334
1039,TCS,Telecom,Germany,26560964
1040,HCLTech,Banking,Canada,47490326
1041,Infosys,Telecom,India,35503730
1042,HCLTech,Healthcare,Germany,27430743
1043,Infosys,Retail,UK,29115830
1044,Wipro,Banking,India,42715871
1045,TCS,Healthcare,UK,26249104
1046,Wipro,Manufacturing,USA,9146997
1047,Wipro,Retail,Canada,37046030
1048,TCS,Telecom,Canada,30095130
1049,Infosys,Banking,Canada,24779097
1050,TCS,Retail,USA,32157371
1051,Infosys,Healthcare,UK,14261377
1052,TCS,Manufacturing,Germany,11312834
1053,Wipro,Banking,Germany,34672746
1054,Infosys,Healthcare,Canada,15123141
1055,TCS,Telecom,USA,13485574
1056,Wipro,Retail,Germany,25844696
1057,TCS,Banking,UK,48841146
1058,TCS,Telecom,UK,25336197
1059,HCLTech,Telecom,USA,16955935
1060,Infosys,Telecom,Canada,12628594
1061,Wipro,Healthcare,USA,2768554
1062,TCS,Retail,India,18017432
1063,Infosys,Healthcare,India,28359153
1064,Infosys,Retail,India,27385153
1065,TCS,Telecom,Canada,3753592
1066,TCS,Telecom,UK,4262766
1067,TCS,Banking,UK,25412795
1068,Wipro,Banking,Germany,1474998
1069,HCLTech,Banking,Canada,46918155
1070,Infosys,Healthcare,Germany,49252443
1071,Wipro,Banking,Germany,33618215
1072,Infosys,Banking,India,45599504
1073,TCS,Telecom,UK,23455426
1074,Wipro,Manufacturing,UK,12223580
1075,TCS,Banking,UK,49457293
1076,HCLTech,Healthcare,UK,5695599
1077,Infosys,Retail,India,28135585
1078,Infosys,Telecom,Canada,19262348
1079,Infosys,Telecom,UK,27400464
1080,HCLTech,Banking,Canada,9380414
1081,TCS,Healthcare,Germany,11842463
1082,HCLTech,Telecom,Canada,49238980
1083,HCLTech,Banking,Canada,20123435
1084,HCLTech,Banking,Canada,7265748
1085,Infosys,Banking,India,2833969
1086,Infosys,Banking,India,5933339
1087,Wipro,Retail,Germany,6378063
1088,Wipro,Banking,Germany,40180225
1089,TCS,Retail,Canada,40035456
1090,TCS,Healthcare,USA,41272622
1091,Infosys,Retail,USA,32887372
1092,Infosys,Banking,USA,4750601
1093,Wipro,Manufacturing,Germany,36126364
1094,HCLTech,Healthcare,Canada,25936130
1095,HCLTech,Retail,Canada,37250981
1096,HCLTech,Telecom,India,47481293
1097,Infosys,Retail,UK,43597367
1098,TCS,Healthcare,UK,12169750
1099,TCS,Healthcare,USA,39324167
1100,Wipro,Telecom,UK,13749657
1101,TCS,Telecom,India,45801377
1102,Wipro,Healthcare,UK,38975232
1103,Infosys,Manufacturing,Germany,27464417
1104,TCS,Retail,Canada,6477225
1105,HCLTech,Retail,Germany,40370219
1106,HCLTech,Banking,Canada,6250784
1107,Wipro,Healthcare,India,15625096
1108,TCS,Telecom,India,8985499
1109,Wipro,Retail,USA,11397034
1110,Wipro,Banking,Germany,47723438
1111,TCS,Healthcare,UK,14574582
1112,Infosys,Telecom,UK,2382855
1113,Wipro,Telecom,India,38284608
1114,HCLTech,Retail,UK,43351659
1115,Infosys,Retail,India,44238984
1116,TCS,Manufacturing,Germany,17286024
1117,TCS,Manufacturing,UK,6869196
1118,Infosys,Manufacturing,UK,39764893
1119,HCLTech,Telecom,India,10431007
1120,Infosys,Telecom,UK,35711260
1121,HCLTech,Healthcare,USA,35775705
1122,Infosys,Telecom,India,26247228
1123,Wipro,Manufacturing,India,23253023
1124,Wipro,Banking,USA,17541189
1125,TCS,Banking,Canada,25021990
1126,TCS,Banking,Germany,5203397
1127,HCLTech,Healthcare,UK,7650685
1128,TCS,Manufacturing,Canada,40147828
1129,Infosys,Retail,Canada,30595183
1130,Infosys,Banking,India,42355279
1131,HCLTech,Banking,UK,11754968
1132,HCLTech,Healthcare,Germany,12338916
1133,Wipro,Retail,UK,21056956
1134,HCLTech,Retail,Canada,46725071
1135,TCS,Banking,Germany,19361744
1136,Infosys,Telecom,Germany,34624275
1137,Infosys,Retail,Canada,2141231
1138,TCS,Telecom,UK,18163859
1139,Wipro,Banking,Canada,11749013
1140,HCLTech,Retail,India,10892347
1141,Infosys,Banking,India,31650883
1142,Infosys,Healthcare,Germany,17245259
1143,HCLTech,Banking,Canada,32393089
1144,HCLTech,Retail,USA,14789887
1145,HCLTech,Healthcare,Canada,5672671
1146,HCLTech,Manufacturing,Germany,6972335
1147,TCS,Manufacturing,Germany,32034067
1148,HCLTech,Telecom,India,22201176
1149,HCLTech,Retail,Canada,3837347
1150,HCLTech,Telecom,Germany,33865430
1151,Infosys,Retail,India,22680927
1152,TCS,Manufacturing,Germany,43602421
1153,Wipro,Telecom,UK,27743946
1154,HCLTech,Retail,UK,884332
1155,Wipro,Banking,USA,36850786
1156,HCLTech,Retail,UK,39766588
1157,Wipro,Retail,Germany,2695678
1158,Infosys,Banking,Germany,38877183
1159,Wipro,Healthcare,India,21317846
1160,Infosys,Healthcare,USA,22369880
1161,Wipro,Healthcare,UK,313308
1162,TCS,Banking,India,48586927
1163,Infosys,Banking,Germany,27581225
1164,TCS,Healthcare,Germany,4747752
1165,TCS,Banking,Canada,3695646
1166,TCS,Telecom,India,26839977
1167,TCS,Healthcare,Canada,30866207
1168,HCLTech,Banking,India,35042140
1169,TCS,Retail,Germany,20195052
1170,HCLTech,Banking,UK,4853873
1171,Infosys,Banking,Canada,30281581
1172,TCS,Manufacturing,USA,11791578
1173,TCS,Healthcare,India,33631051
1174,HCLTech,Healthcare,India,2690446
1175,TCS,Retail,USA,11088753
1176,Infosys,Manufacturing,USA,43526285
1177,TCS,Retail,UK,18599383
1178,TCS,Healthcare,UK,30998585
1179,Infosys,Telecom,UK,7323120
1180,Infosys,Banking,Germany,7702240
1181,Wipro,Retail,India,35865400
1182,Infosys,Healthcare,India,47975106
1183,TCS,Manufacturing,Germany,3873943
1184,HCLTech,Manufacturing,UK,30156343
1185,TCS,Telecom,India,32976634
1186,TCS,Retail,Germany,25764344
1187,TCS,Telecom,Germany,11586913
1188,HCLTech,Retail,Germany,23092522
1189,Infosys,Banking,USA,39202971
1190,Wipro,Manufacturing,Canada,32836602
1191,TCS,Retail,Germany,37973103
1192,TCS,Retail,UK,43126602
1193,TCS,Healthcare,India,8330842
1194,TCS,Telecom,USA,2747638
1195,TCS,Retail,Canada,34004142
1196,Wipro,Banking,USA,15378554
1197,Wipro,Telecom,India,28556833
1198,HCLTech,Manufacturing,UK,20213694
1199,HCLTech,Manufacturing,India,2792871
1200,HCLTech,Manufacturing,India,7262891
1201,HCLTech,Retail,Canada,1520775
1202,HCLTech,Retail,USA,8424809
1203,Infosys,Banking,UK,28024141
1204,HCLTech,Healthcare,Germany,37634500
1205,HCLTech,Banking,India,4309704
1206,HCLTech,Healthcare,UK,1194315
1207,TCS,Banking,Germany,21254319
1208,Infosys,Manufacturing,India,25550160
1209,HCLTech,Banking,Germany,30338118
1210,TCS,Telecom,USA,43064255
1211,HCLTech,Healthcare,USA,21747721
1212,TCS,Manufacturing,Germany,21014621
1213,TCS,Banking,India,17807187
1214,TCS,Manufacturing,UK,15689525
1215,Infosys,Telecom,India,22329971
1216,TCS,Manufacturing,Canada,9826664
1217,Infosys,Retail,Germany,27744925
1218,TCS,Retail,UK,16280271
1219,Infosys,Healthcare,Canada,17371917
1220,HCLTech,Telecom,Canada,20710063
1221,Wipro,Retail,Germany,2552284
1222,Infosys,Healthcare,Canada,16738840
1223,Wipro,Telecom,India,8862595
1224,TCS,Healthcare,India,41394238
1225,HCLTech,Retail,Germany,47625622
1226,Wipro,Telecom,India,5080279
1227,HCLTech,Manufacturing,Canada,20152901
1228,Wipro,Manufacturing,India,33921807
1229,TCS,Manufacturing,UK,40594032
1230,Wipro,Healthcare,Canada,13781819
1231,HCLTech,Telecom,USA,49870400
1232,TCS,Banking,UK,17145911
1233,Infosys,Manufacturing,UK,43580788
1234,TCS,Healthcare,Canada,45373539
1235,Infosys,Healthcare,Germany,247863
1236,TCS,Healthcare,UK,6336551
1237,TCS,Telecom,Canada,41276298
1238,Infosys,Healthcare,UK,28187816
1239,TCS,Banking,Canada,22719033
1240,HCLTech,Manufacturing,Germany,33059986
1241,TCS,Manufacturing,USA,24896527
1242,Infosys,Retail,USA,1905469
1243,Infosys,Healthcare,USA,37283664
1244,HCLTech,Healthcare,Germany,870985
1245,TCS,Manufacturing,USA,23844558
1246,Infosys,Healthcare,Germany,8337531
1247,Wipro,Telecom,USA,27184641
1248,TCS,Banking,Canada,15393074
1249,TCS,Healthcare,Germany,933021
1250,TCS,Telecom,UK,45008777
1251,HCLTech,Healthcare,India,21133718
1252,Infosys,Retail,India,16610357
1253,Infosys,Telecom,Germany,16262913
1254,TCS,Healthcare,Germany,36360573
1255,HCLTech,Manufacturing,Germany,4626767
1256,Wipro,Manufacturing,UK,15313111
1257,HCLTech,Retail,Canada,19093024
1258,Wipro,Retail,USA,32167605
1259,TCS,Retail,Canada,980569
1260,Infosys,Retail,UK,46603526
1261,Wipro,Healthcare,UK,24972116
1262,Infosys,Manufacturing,Germany,27472419
1263,Wipro,Healthcare,Germany,6580868
1264,TCS,Healthcare,Germany,28830814
1265,HCLTech,Banking,India,49281794
1266,Infosys,Manufacturing,India,17139068
1267,Infosys,Retail,Canada,26918598
1268,TCS,Banking,Germany,33912590
1269,HCLTech,Telecom,India,13988585
1270,Wipro,Manufacturing,Germany,14193033
1271,TCS,Retail,Germany,26193795
1272,Wipro,Retail,UK,46970466
1273,HCLTech,Banking,UK,32204480
1274,TCS,Retail,UK,20469440
1275,Wipro,Manufacturing,Germany,40579453
1276,HCLTech,Manufacturing,USA,44947996
1277,Infosys,Banking,UK,4394015
1278,Wipro,Telecom,Germany,14854475
1279,TCS,Healthcare,UK,14584497
1280,Infosys,Manufacturing,India,44021000
1281,Wipro,Healthcare,India,25001389
1282,HCLTech,Healthcare,UK,30501512
1283,TCS,Healthcare,USA,13837946
1284,TCS,Manufacturing,India,7295050
1285,Infosys,Banking,Germany,28801836
1286,TCS,Retail,UK,36894889
1287,Wipro,Banking,Canada,30318608
1288,HCLTech,Manufacturing,Canada,48911405
1289,Infosys,Healthcare,UK,34875231
1290,HCLTech,Manufacturing,UK,35019641
1291,TCS,Banking,UK,24989286
1292,Wipro,Banking,USA,8910863
1293,Infosys,Manufacturing,UK,17317698
1294,TCS,Manufacturing,India,44810196
1295,Wipro,Telecom,UK,40707585
1296,Infosys,Healthcare,Germany,1596439
1297,HCLTech,Banking,USA,7009255
1298,Wipro,Manufacturing,USA,43978114
1299,Infosys,Banking,USA,16797437
1300,TCS,Telecom,UK,45630349
1301,Infosys,Manufacturing,UK,6426572
1302,TCS,Manufacturing,UK,34731209
1303,HCLTech,Banking,UK,23273513
1304,HCLTech,Banking,USA,44257723
