Technology_ID,Company,Technology,Project_ID,Popularity
791,Wipro,SAP,158049,95.33
792,TCS,Python,147171,84.36
793,HCLTech,Azure,166637,74.51
794,Wipro,Azure,15279,70.47
795,TCS,GCP,113483,73.02
796,HCLTech,GCP,146664,54.7
797,Infosys,GCP,95876,94.04
798,Wipro,SAP,124519,75.86
799,HCLTech,Azure,114483,78.48
800,Wipro,Azure,89811,66.43
801,Infosys,Java,139127,62.12
802,Infosys,SAP,12873,77.23
803,Wipro,Python,76444,58.66
804,Infosys,AWS,171551,53.0
805,Wipro,Java,132983,73.16
806,HCLTech,Java,36453,68.01
807,Infosys,Azure,159773,86.49
808,HCLTech,AWS,124438,72.45
809,HCLTech,SAP,23466,81.13
810,HCLTech,SAP,97073,66.28
811,HCLTech,AWS,129967,64.59
812,TCS,Java,85426,99.62
813,Infosys,SAP,151604,80.6
814,TCS,GCP,58756,70.03
815,HCLTech,Azure,66985,79.38
816,Wipro,Azure,21440,76.09
817,TCS,SAP,170958,77.17
818,Infosys,GCP,151600,97.21
819,Wipro,Python,159960,78.21
820,HCLTech,Java,177696,77.19
821,TCS,AWS,140513,93.95
822,Wipro,GCP,36277,54.1
823,TCS,Java,45211,62.49
824,Infosys,Java,24410,66.13
825,HCLTech,GCP,26825,90.85
826,TCS,Python,120407,54.69
827,Wipro,SAP,153171,70.71
828,TCS,Azure,92284,54.2
829,TCS,Java,175443,97.62
830,Infosys,Azure,32065,54.65
831,HCLTech,GCP,117981,81.21
832,HCLTech,Python,178969,91.87
833,TCS,Python,151049,90.64
834,HCLTech,Python,146572,63.65
835,Infosys,AWS,68416,79.02
836,Wipro,Azure,87752,74.77
837,Infosys,Azure,108592,73.57
838,HCLTech,Azure,112015,91.21
839,Infosys,Azure,58919,86.71
840,TCS,Java,141073,80.47
841,HCLTech,Azure,67844,74.26
842,TCS,Python,104644,58.91
843,Infosys,AWS,33627,63.02
844,Infosys,Java,92550,84.32
845,TCS,SAP,135331,69.93
846,TCS,AWS,109931,69.53
847,TCS,Python,20384,65.26
848,HCLTech,Java,126263,71.76
849,HCLTech,Azure,61909,55.82
850,Infosys,Python,156779,83.94
851,TCS,Java,64915,88.62
852,Wipro,SAP,89746,86.19
853,HCLTech,GCP,6256,74.96
854,Wipro,Azure,121168,60.18
855,Infosys,Azure,24599,87.97
856,Wipro,GCP,103444,93.66
857,Infosys,AWS,124147,56.67
858,Wipro,Python,89874,88.57
859,Wipro,GCP,78473,65.26
860,TCS,Azure,23105,87.98
861,TCS,Java,133855,71.33
862,Infosys,AWS,13520,60.96
863,Infosys,SAP,178233,64.94
864,Infosys,Java,10154,69.96
865,Infosys,GCP,156052,69.69
866,TCS,AWS,61518,94.01
867,HCLTech,GCP,91984,83.15
868,HCLTech,Azure,14964,50.97
869,TCS,Python,55835,71.2
870,HCLTech,Java,31710,68.46
871,Wipro,SAP,147322,67.94
872,Infosys,Azure,92221,78.42
873,HCLTech,GCP,29269,66.07
874,HCLTech,Python,97906,59.99
875,Infosys,GCP,16837,85.8
876,HCLTech,SAP,12251,79.12
877,HCLTech,SAP,35027,89.41
878,Infosys,Azure,7103,92.53
879,TCS,Azure,65676,87.28
880,TCS,GCP,53359,77.72
881,Infosys,AWS,74180,60.31
882,Wipro,AWS,116356,86.64
883,TCS,Python,107765,59.48
884,Wipro,SAP,167242,89.27
885,Wipro,Azure,134931,54.23
886,Infosys,Azure,106945,88.94
887,TCS,Python,162742,74.62
888,TCS,SAP,114374,80.44
889,Wipro,AWS,133257,98.65
890,HCLTech,GCP,10958,87.39
891,Infosys,GCP,63338,58.39
892,Wipro,SAP,175326,82.18
893,Wipro,Java,100985,84.22
894,Wipro,AWS,78064,67.49
895,HCLTech,SAP,65193,81.08
896,TCS,Python,168140,68.94
897,HCLTech,Java,157841,52.38
898,TCS,Azure,151914,87.78
899,Wipro,Azure,167794,68.81
900,Wipro,GCP,139348,67.09
901,Wipro,SAP,36026,93.83
902,HCLTech,Java,141538,88.49
903,Wipro,GCP,171459,76.39
904,Wipro,Java,178638,79.71
905,Wipro,GCP,51359,65.05
906,TCS,GCP,67800,99.94
907,HCLTech,Java,121516,54.17
908,Infosys,Java,62366,78.34
909,HCLTech,AWS,116508,77.93
910,Wipro,GCP,58551,81.66
911,TCS,GCP,2756,61.52
912,TCS,Java,162508,60.54
913,HCLTech,GCP,116293,98.16
914,HCLTech,Python,60219,81.82
915,Wipro,Java,31392,84.35
916,HCLTech,Azure,168158,75.77
917,Wipro,Azure,16654,51.43
918,Wipro,Azure,2490,97.71
919,HCLTech,GCP,144850,69.02
920,HCLTech,SAP,2361,81.88
921,TCS,SAP,118811,62.88
922,Infosys,SAP,94339,58.72
923,TCS,Azure,112876,59.31
924,HCLTech,SAP,170949,77.94
925,Infosys,SAP,118138,92.32
926,Wipro,GCP,7271,97.72
927,HCLTech,Java,15190,76.19
928,TCS,Azure,6730,95.26
929,Infosys,GCP,56197,82.92
930,Infosys,Azure,29533,60.81
931,HCLTech,Azure,136213,81.51
932,HCLTech,GCP,117660,70.48
933,Wipro,Azure,28754,56.61
934,HCLTech,GCP,77796,78.64
935,TCS,Python,44659,75.39
936,Infosys,Java,8266,85.58
937,Infosys,SAP,63031,69.01
938,HCLTech,AWS,66200,54.4
939,TCS,Java,52746,50.76
940,Infosys,Python,152517,73.24
941,TCS,AWS,139668,91.87
942,HCLTech,Azure,172651,90.94
943,TCS,Azure,162612,74.25
944,Wipro,Java,115663,67.8
945,Wipro,GCP,151176,73.66
946,Wipro,Azure,22066,83.72
947,Infosys,Java,42420,93.9
948,TCS,AWS,125527,69.48
949,HCLTech,AWS,165483,88.25
950,TCS,Python,85656,69.35
951,HCLTech,AWS,170361,70.25
952,TCS,GCP,27660,88.33
953,HCLTech,GCP,148687,52.53
954,HCLTech,Java,98160,69.37
955,HCLTech,Java,19188,73.23
956,Infosys,GCP,176008,82.3
957,HCLTech,GCP,33794,74.12
958,Wipro,Python,160442,86.91
959,Wipro,GCP,88805,70.5
960,HCLTech,Python,47558,98.72
961,HCLTech,Java,144249,90.61
962,TCS,GCP,47488,66.11
963,Infosys,Java,124263,76.54
964,Wipro,Python,66635,98.6
965,TCS,Python,4280,68.29
966,TCS,Java,94801,98.79
967,HCLTech,AWS,110068,98.4
968,TCS,Python,28088,76.54
969,Wipro,Java,13139,84.42
970,TCS,Python,81415,64.25
971,Infosys,GCP,141170,92.97
972,Infosys,GCP,128563,92.88
973,TCS,Python,138659,96.82
974,Wipro,Java,44533,50.32
975,Infosys,GCP,163616,58.9
976,TCS,Java,39809,70.38
977,HCLTech,Python,139521,52.6
978,HCLTech,Java,171250,85.12
979,Infosys,GCP,174303,60.88
980,Infosys,Python,114336,69.76
981,Wipro,GCP,102623,75.72
982,Wipro,SAP,80090,76.21
983,HCLTech,Azure,154859,87.03
984,Wipro,SAP,13718,97.24
985,TCS,AWS,144673,75.06
986,TCS,Python,105687,78.29
987,TCS,SAP,27940,51.11
988,Infosys,Azure,102546,84.8
989,TCS,Python,38552,53.1
990,TCS,AWS,57818,71.18
991,TCS,AWS,16775,60.92
992,Infosys,GCP,151125,80.08
993,Wipro,Python,62704,60.88
994,HCLTech,SAP,50713,53.12
995,Infosys,Java,37802,71.57
996,Infosys,SAP,166683,93.0
997,Infosys,Python,54496,60.72
998,Wipro,AWS,70509,55.0
999,TCS,Azure,63120,54.87
1000,Wipro,Azure,22779,85.81
1001,TCS,Python,28753,50.78
1002,HCLTech,SAP,44815,95.39
1003,Infosys,GCP,46768,76.83
1004,HCLTech,GCP,56527,85.09
1005,TCS,GCP,150768,75.8
1006,HCLTech,Java,123468,54.23
1007,TCS,GCP,34246,69.96
1008,Wipro,Python,35191,62.39
1009,TCS,Python,20025,55.63
1010,HCLTech,Java,90119,62.29
1011,Infosys,SAP,161301,90.26
1012,Infosys,Python,101271,55.56
1013,Wipro,Azure,160703,55.69
1014,Infosys,Java,114865,55.79
1015,TCS,AWS,54342,79.85
1016,Wipro,SAP,136775,55.05
1017,Wipro,Java,103569,62.55
1018,Infosys,SAP,99379,62.28
1019,Wipro,AWS,67786,89.28
1020,Wipro,Azure,111988,60.41
1021,Infosys,Azure,59759,82.3
1022,Infosys,Python,37318,88.84
1023,HCLTech,Java,40877,75.99
1024,HCLTech,GCP,22350,77.2
1025,TCS,GCP,76617,82.97
1026,Infosys,Python,1153,67.07
1027,TCS,AWS,13939,89.61
1028,HCLTech,AWS,104384,74.85
1029,HCLTech,GCP,62419,51.76
1030,Wipro,Java,135572,94.17
1031,Infosys,GCP,160460,75.96
1032,Infosys,Python,68922,81.69
1033,Infosys,Azure,146537,56.45
1034,Wipro,Python,16223,72.1
1035,TCS,Java,142565,55.64
1036,Wipro,GCP,10563,92.46
1037,Infosys,Python,130664,52.83
1038,HCLTech,Azure,140118,52.23
1039,Infosys,AWS,119547,62.19
1040,TCS,Azure,137070,83.94
1041,Infosys,Azure,5513,80.12
1042,TCS,AWS,59852,70.51
1043,HCLTech,SAP,60077,64.0
1044,HCLTech,GCP,98444,67.84
1045,TCS,Python,43456,68.25
1046,TCS,Python,3005,81.43
1047,TCS,Java,75069,68.74
1048,Wipro,Azure,133306,81.96
1049,HCLTech,Azure,113471,51.35
1050,TCS,Python,51328,87.96
1051,HCLTech,Azure,151136,68.48
1052,HCLTech,Python,173876,52.77
1053,TCS,Python,123105,76.56
1054,Wipro,SAP,107216,92.11
1055,HCLTech,GCP,31504,59.22
1056,HCLTech,Python,59609,68.87
1057,HCLTech,Azure,118444,84.15
1058,TCS,Azure,12472,63.96
1059,Infosys,Java,137507,93.53
1060,HCLTech,Python,144784,87.03
1061,Wipro,AWS,158551,95.11
1062,Wipro,AWS,98262,87.19
1063,Infosys,AWS,168725,87.74
1064,Infosys,AWS,92810,55.82
1065,Wipro,AWS,141382,73.86
1066,Wipro,AWS,174355,86.1
1067,Infosys,AWS,59485,50.38
1068,HCLTech,Python,173732,51.97
1069,Wipro,GCP,124603,67.25
1070,TCS,SAP,151380,70.83
1071,Wipro,AWS,9234,94.64
1072,Infosys,Azure,11649,71.1
1073,Infosys,AWS,146380,89.23
1074,Infosys,Azure,159805,77.74
1075,HCLTech,GCP,86744,53.62
1076,TCS,Python,118495,63.85
1077,Wipro,Azure,60482,50.52
1078,HCLTech,SAP,20686,74.93
1079,TCS,GCP,21677,70.02
1080,HCLTech,AWS,20279,56.32
1081,Wipro,SAP,103222,90.2
1082,HCLTech,AWS,52098,74.56
1083,Wipro,Azure,64982,94.39
1084,Infosys,Azure,154102,67.82
1085,Infosys,Azure,50606,71.75
1086,Wipro,Python,66404,72.48
1087,TCS,SAP,25027,83.53
1088,TCS,Java,56309,78.56
1089,Wipro,Java,157797,75.05
1090,Wipro,Java,66212,80.5
1091,Wipro,SAP,47780,53.02
1092,HCLTech,Java,105245,71.34
1093,Infosys,SAP,73406,70.91
1094,HCLTech,Java,107825,76.38
1095,Infosys,GCP,160708,85.68
1096,Infosys,SAP,20734,74.85
1097,TCS,GCP,87558,76.62
1098,TCS,Azure,60380,58.2
1099,TCS,SAP,72537,89.78
1100,TCS,Python,122835,96.62
1101,HCLTech,Java,130671,96.46
1102,HCLTech,AWS,128784,80.03
1103,Wipro,AWS,30930,95.77
1104,Infosys,SAP,130210,68.48
1105,Infosys,Python,28840,97.2
1106,Infosys,SAP,129112,76.35
1107,HCLTech,AWS,89969,94.35
1108,Wipro,Azure,106007,77.4
1109,Wipro,SAP,149084,90.38
1110,Infosys,AWS,110684,80.58
1111,Wipro,Python,173220,57.07
1112,Wipro,GCP,169770,54.74
1113,TCS,Azure,158349,79.6
1114,Infosys,Java,62883,50.42
1115,Infosys,Java,37932,80.34
1116,HCLTech,Java,124760,56.22
1117,TCS,AWS,170833,56.79
1118,TCS,SAP,58810,83.25
1119,HCLTech,SAP,141102,83.03
1120,HCLTech,SAP,50303,75.18
1121,Wipro,GCP,19434,61.2
1122,TCS,Azure,114125,51.02
1123,Wipro,Python,39195,85.27
1124,Wipro,Python,113683,64.78
1125,Wipro,SAP,75989,78.36
1126,Wipro,SAP,62455,97.71
1127,HCLTech,Python,26407,91.02
1128,Infosys,Python,124259,93.99
1129,HCLTech,SAP,70940,86.6
1130,HCLTech,Java,13473,71.43
1131,Infosys,Java,90659,55.37
1132,Infosys,GCP,104860,77.41
1133,HCLTech,SAP,48921,69.41
1134,HCLTech,SAP,142900,84.01
1135,HCLTech,AWS,22097,51.53
1136,TCS,GCP,57435,50.0
1137,Wipro,Java,20260,88.05
1138,HCLTech,GCP,122692,79.93
1139,Wipro,Java,118998,70.06
1140,Wipro,GCP,4476,62.44
1141,Infosys,Azure,74134,74.53
1142,Wipro,Java,85073,71.8
1143,Wipro,AWS,112367,70.18
1144,Wipro,AWS,151179,53.64
1145,Infosys,AWS,113515,60.74
1146,TCS,Azure,110362,59.0
1147,HCLTech,GCP,14084,92.74
1148,Wipro,SAP,96175,96.0
1149,Infosys,Python,109274,70.3
1150,HCLTech,Python,155746,53.44
1151,TCS,GCP,99969,96.15
1152,TCS,Python,172354,53.58
1153,Wipro,Python,179634,51.19
1154,TCS,Python,70073,76.66
1155,Infosys,Azure,45059,69.62
1156,Infosys,Azure,92799,57.71
1157,TCS,GCP,4480,88.42
1158,TCS,Java,133044,85.48
1159,Infosys,GCP,84766,75.54
1160,TCS,GCP,112056,88.25
1161,TCS,Java,2464,75.84
1162,Infosys,Java,175572,98.03
1163,Infosys,Python,15502,88.64
1164,Infosys,AWS,19284,62.95
1165,Infosys,Java,110354,98.57
1166,Wipro,Python,25831,59.24
1167,Infosys,Azure,47786,94.52
1168,HCLTech,Azure,20807,51.27
1169,TCS,Python,49851,64.67
1170,HCLTech,Java,41889,74.38
1171,Infosys,AWS,142304,86.4
1172,TCS,Azure,17388,93.27
1173,Wipro,Python,123711,50.72
1174,TCS,Java,62320,88.64
1175,TCS,SAP,15212,50.08
1176,Infosys,AWS,40878,68.37
1177,Infosys,Python,177286,65.92
1178,Infosys,GCP,116471,71.55
1179,Infosys,GCP,139984,93.79
1180,HCLTech,Java,88526,79.98
1181,HCLTech,Azure,163000,83.96
1182,Infosys,GCP,121598,61.52
1183,Infosys,AWS,42556,99.57
1184,TCS,Java,91970,63.98
1185,Infosys,Python,59000,71.51
1186,Wipro,Python,106202,90.46
1187,Wipro,Azure,131154,97.34
1188,Infosys,SAP,72456,65.06
1189,HCLTech,Python,81921,84.21
1190,Wipro,Python,145371,79.36
1191,TCS,AWS,160634,71.72
1192,HCLTech,Azure,22165,71.28
1193,Infosys,GCP,5937,54.33
1194,Infosys,Python,33597,60.1
1195,Infosys,Python,160292,97.08
1196,Wipro,Azure,54705,97.78
1197,Infosys,Azure,141635,65.17
1198,HCLTech,GCP,127519,95.68
1199,Wipro,Azure,39125,73.24
1200,TCS,AWS,73993,71.31
1201,Infosys,Python,9823,86.38
1202,TCS,AWS,159466,67.36
1203,HCLTech,AWS,176204,51.64
1204,HCLTech,SAP,121265,54.22
1205,TCS,Java,114194,95.3
1206,Infosys,Azure,54189,67.93
1207,TCS,Python,135011,68.97
1208,TCS,Azure,155933,68.84
1209,Infosys,AWS,19476,58.94
1210,TCS,Python,53113,50.96
1211,Wipro,Azure,146886,59.68
1212,TCS,SAP,48123,96.52
1213,TCS,SAP,93052,67.91
1214,Infosys,AWS,120416,85.16
1215,Infosys,SAP,4800,78.93
1216,Wipro,SAP,123342,82.02
1217,HCLTech,Java,63697,58.26
1218,HCLTech,GCP,12292,51.33
1219,Infosys,Python,113148,90.07
1220,TCS,Java,89836,55.54
1221,TCS,SAP,24439,59.05
1222,TCS,GCP,76016,80.15
1223,HCLTech,AWS,70997,69.26
1224,HCLTech,GCP,178371,57.49
1225,Wipro,Python,102532,91.75
1226,Wipro,Python,91908,92.37
1227,TCS,SAP,164356,85.09
1228,TCS,AWS,75182,67.91
1229,HCLTech,GCP,134593,50.67
1230,Infosys,AWS,160668,81.0
1231,Wipro,Azure,67907,53.03
1232,TCS,GCP,164435,56.65
1233,TCS,SAP,13362,58.2
1234,HCLTech,Java,158259,64.41
1235,Infosys,SAP,124667,77.39
1236,HCLTech,GCP,78703,51.7
1237,Wipro,AWS,139717,59.43
1238,HCLTech,Java,161074,54.8
1239,Wipro,AWS,30888,77.98
1240,HCLTech,AWS,72929,54.77
1241,TCS,SAP,155248,64.79
1242,HCLTech,SAP,151824,79.01
1243,TCS,GCP,143207,52.91
1244,Infosys,Python,130991,64.78
1245,Wipro,GCP,163200,56.14
1246,TCS,Python,46126,97.0
1247,Infosys,SAP,159631,52.76
1248,HCLTech,Java,178931,61.83
1249,HCLTech,Python,175992,63.85
1250,Wipro,Java,143675,58.48
1251,HCLTech,Java,88067,57.32
1252,HCLTech,Python,160897,56.6
1253,Wipro,GCP,33630,93.32
1254,HCLTech,Azure,160409,53.82
1255,HCLTech,Azure,31424,53.5
1256,TCS,SAP,41838,98.99
1257,Wipro,Azure,96777,81.35
1258,HCLTech,AWS,169523,60.65
1259,TCS,SAP,111818,81.11
1260,HCLTech,Java,85262,59.43
1261,Infosys,SAP,61227,84.47
1262,Infosys,SAP,108943,85.37
1263,HCLTech,AWS,36738,95.54
1264,Wipro,AWS,26773,83.04
1265,Wipro,Python,45456,99.15
1266,TCS,Azure,50235,59.75
1267,Wipro,AWS,22384,91.6
1268,Wipro,SAP,18080,91.82
1269,TCS,GCP,152830,95.27
1270,TCS,Java,179930,77.62
1271,Infosys,SAP,176730,91.16
1272,Infosys,Azure,140792,85.18
1273,HCLTech,Python,169577,51.92
1274,TCS,Azure,135796,78.18
1275,HCLTech,GCP,122986,68.48
1276,Infosys,Python,76960,78.57
1277,Infosys,GCP,61870,88.69
1278,Wipro,Java,138864,55.1
1279,HCLTech,SAP,14116,78.21
1280,TCS,SAP,126983,56.07
1281,Wipro,SAP,177279,59.95
1282,HCLTech,Python,21172,62.57
1283,Wipro,Java,139709,66.77
1284,Infosys,AWS,69362,84.15
1285,HCLTech,AWS,159725,63.48
1286,Infosys,SAP,33573,58.89
1287,Infosys,Azure,35542,55.07
1288,Infosys,SAP,94567,51.13
1289,TCS,GCP,174141,93.06
1290,Wipro,Java,18834,95.68
1291,TCS,Java,43605,92.74
1292,TCS,Java,75319,93.69
1293,Infosys,Java,11221,98.73
1294,TCS,SAP,55843,68.77
1295,HCLTech,Azure,167813,78.04
1296,Wipro,Python,75865,93.46
1297,HCLTech,SAP,140011,64.73
1298,Wipro,GCP,72095,68.54
1299,Infosys,Java,4526,84.92
1300,Wipro,GCP,39573,51.18
1301,Infosys,Azure,68832,87.42
1302,HCLTech,Azure,175152,98.76
1303,TCS,GCP,141431,51.58
1304,Wipro,Azure,116967,80.48
1305,Wipro,Java,40670,64.08
1306,Wipro,GCP,106469,58.81
1307,Wipro,GCP,110951,81.94
1308,HCLTech,SAP,157896,76.54
1309,HCLTech,Java,150991,90.81
1310,HCLTech,Python,118920,65.37
1311,HCLTech,GCP,105854,73.26
1312,Wipro,Python,70126,66.96
1313,Infosys,Java,76780,70.46
1314,HCLTech,Java,141253,54.06
1315,Infosys,Python,67572,67.17
1316,TCS,Azure,33960,89.74
1317,Infosys,AWS,102758,52.29
1318,HCLTech,Azure,45778,90.93
1319,Infosys,GCP,25394,75.25
1320,Wipro,GCP,100507,62.84
1321,Infosys,AWS,140607,87.91
1322,Infosys,Python,147306,98.98
1323,HCLTech,Azure,107535,99.91
1324,TCS,Java,132734,63.76
1325,Wipro,Java,179764,76.41
1326,HCLTech,SAP,32408,67.98
1327,HCLTech,SAP,84949,51.15
1328,Infosys,AWS,97166,88.75
1329,HCLTech,SAP,70230,63.25
1330,HCLTech,Java,60974,88.7
1331,TCS,Azure,137993,83.21
1332,Infosys,GCP,112833,75.47
1333,TCS,SAP,63122,80.8
1334,Wipro,AWS,103111,71.9
1335,HCLTech,Azure,96475,51.68
1336,Infosys,Java,168991,89.84
1337,HCLTech,Azure,89732,60.66
1338,Wipro,GCP,67192,97.04
1339,TCS,Java,8348,69.27
1340,TCS,AWS,188,76.25
1341,HCLTech,Python,73722,96.2
1342,TCS,AWS,14118,94.11
1343,Wipro,GCP,57076,84.21
1344,Infosys,SAP,38362,75.52
1345,HCLTech,AWS,57450,60.88
1346,Wipro,AWS,108303,76.1
1347,TCS,Java,128338,57.81
1348,Infosys,GCP,60301,51.22
1349,TCS,AWS,69648,96.13
1350,Wipro,Azure,112355,52.76
1351,Wipro,AWS,14531,53.04
1352,HCLTech,Java,158343,84.01
1353,Infosys,Java,83490,67.12
1354,Infosys,Azure,90374,88.76
1355,HCLTech,Python,152817,73.17
1356,Infosys,SAP,157130,86.29
1357,Infosys,GCP,86492,78.69
1358,HCLTech,GCP,65748,89.96
1359,Wipro,SAP,57492,74.16
1360,Infosys,Python,175875,86.46
1361,HCLTech,Java,75370,71.81
1362,Infosys,SAP,80285,76.57
1363,HCLTech,AWS,112666,51.5
1364,TCS,Python,46482,87.77
1365,Infosys,SAP,131177,80.61
1366,Infosys,AWS,34907,56.23
1367,TCS,AWS,126826,82.14
1368,Wipro,Azure,44418,75.17
1369,Wipro,Python,39558,64.97
1370,TCS,SAP,48561,92.47
1371,HCLTech,Python,53086,96.12
1372,Infosys,Python,100787,78.74
1373,TCS,Java,179217,88.03
1374,Wipro,Python,85266,55.27
1375,TCS,SAP,84821,65.61
1376,Wipro,Python,142542,50.03
1377,TCS,Java,127610,68.67
1378,Wipro,GCP,62728,71.63
1379,HCLTech,Python,176612,95.63
1380,Wipro,Python,155839,85.83
1381,TCS,Java,103665,62.75
1382,HCLTech,Azure,17677,82.03
1383,TCS,AWS,28022,88.83
1384,Wipro,SAP,29886,69.87
1385,Infosys,GCP,9657,76.29
1386,HCLTech,AWS,145969,87.67
1387,Wipro,Azure,146464,81.38
1388,TCS,Python,108015,68.02
1389,TCS,GCP,47596,98.57
1390,TCS,Azure,163235,54.44
1391,TCS,GCP,83107,60.05
1392,TCS,GCP,77861,57.38
1393,Wipro,Python,134920,71.66
1394,Wipro,GCP,9022,64.77
1395,Infosys,AWS,92276,66.74
1396,Wipro,Azure,24586,89.75
1397,TCS,Azure,153048,76.17
1398,HCLTech,GCP,97724,81.51
1399,HCLTech,GCP,115624,85.87
1400,TCS,Azure,172693,81.4
1401,Infosys,Python,2668,77.24
1402,Wipro,AWS,79430,60.73
1403,HCLTech,Java,76780,74.96
1404,Infosys,Java,29962,75.08
1405,TCS,Python,173289,87.52
1406,Wipro,Python,25161,90.21
1407,Wipro,Azure,75583,98.96
1408,HCLTech,Python,58777,68.64
1409,TCS,Java,146201,98.54
1410,Infosys,Azure,154631,93.73
1411,HCLTech,Python,135865,77.81
1412,TCS,GCP,35639,93.01
1413,TCS,Azure,109083,51.83
1414,Wipro,Python,43539,87.39
1415,TCS,AWS,167159,58.65
1416,HCLTech,AWS,97178,87.11
1417,HCLTech,Azure,17125,98.66
1418,Wipro,Python,45350,65.62
1419,Wipro,SAP,16889,91.89
1420,TCS,Azure,13915,50.31
1421,TCS,Java,33070,80.07
1422,Wipro,Python,152935,72.79
1423,HCLTech,AWS,112883,67.28
1424,TCS,AWS,35280,51.66
1425,Infosys,Python,179057,77.75
1426,Wipro,Java,85541,52.48
1427,Wipro,SAP,57546,63.88
1428,Infosys,GCP,95597,55.58
1429,HCLTech,Azure,68447,90.89
1430,Wipro,Azure,107242,66.34
1431,TCS,Azure,80368,54.69
1432,TCS,AWS,61827,72.95
1433,TCS,Python,16554,65.24
1434,HCLTech,Azure,17229,60.73
1435,TCS,SAP,167827,75.63
1436,HCLTech,Java,174805,83.11
1437,Infosys,Azure,142284,75.28
1438,Wipro,SAP,136851,71.71
1439,TCS,AWS,8513,67.68
1440,Wipro,AWS,111994,80.17
1441,Infosys,Java,69791,81.47
1442,Infosys,Python,9797,96.82
1443,Wipro,GCP,75350,66.19
1444,Wipro,GCP,56204,69.43
1445,TCS,SAP,135310,66.9
1446,Infosys,SAP,400,92.72
1447,TCS,Python,123500,85.86
1448,Infosys,Java,175663,54.22
1449,HCLTech,Java,95284,96.49
1450,TCS,AWS,60109,89.83
1451,Wipro,SAP,103336,81.6
1452,HCLTech,Python,23258,72.23
1453,Wipro,Python,124457,54.21
1454,TCS,Python,22756,89.8
1455,Wipro,AWS,156182,56.14
1456,HCLTech,Python,93607,95.24
1457,Infosys,Java,11542,59.67
1458,TCS,SAP,15381,89.78
1459,HCLTech,GCP,99484,84.21
1460,TCS,AWS,6866,94.05
1461,TCS,Python,31058,86.21
1462,HCLTech,AWS,3077,86.96
1463,TCS,SAP,141047,68.06
1464,Infosys,Java,101991,58.19
1465,Infosys,GCP,114349,71.0
1466,Infosys,AWS,48752,59.03
1467,TCS,SAP,130330,71.56
1468,TCS,Java,5975,95.47
1469,TCS,GCP,85516,81.72
1470,Wipro,SAP,56337,97.95
1471,Wipro,AWS,31536,56.43
1472,Wipro,AWS,66308,98.13
1473,TCS,GCP,60044,91.48
1474,TCS,Java,43294,87.63
1475,Infosys,Python,37688,79.92
1476,HCLTech,Java,42580,64.19
1477,TCS,AWS,155191,84.1
1478,Infosys,Python,83435,80.77
1479,TCS,GCP,74727,91.69
1480,Wipro,GCP,12415,64.6
1481,Infosys,Java,144553,59.75
1482,Wipro,GCP,112978,59.68
1483,HCLTech,Python,130758,78.84
1484,TCS,Java,52080,94.49
1485,TCS,Python,76878,60.19
1486,Infosys,Python,124721,62.34
1487,Wipro,GCP,140136,84.36
1488,Wipro,GCP,160948,94.09
1489,Wipro,Java,119254,70.44
1490,Infosys,SAP,136963,95.77
1491,HCLTech,Azure,41618,86.98
1492,Infosys,Python,28985,54.45
1493,Wipro,AWS,139983,66.65
1494,TCS,Java,94445,93.59
1495,Infosys,GCP,99788,75.37
1496,TCS,Python,58419,57.18
1497,Wipro,SAP,120089,51.26
1498,Infosys,GCP,100266,85.49
1499,Wipro,Python,161694,91.71
1500,Infosys,Python,121006,67.35
1501,Wipro,AWS,62784,76.48
1502,HCLTech,SAP,105966,99.66
1503,Infosys,Python,11520,93.84
1504,HCLTech,Python,146688,50.93
1505,HCLTech,AWS,38820,54.99
1506,Infosys,Python,144489,55.65
1507,TCS,Azure,27963,57.28
1508,Wipro,Java,126729,67.46
1509,Infosys,Python,90275,96.03
1510,HCLTech,Python,88182,64.19
1511,Wipro,SAP,17544,99.96
1512,Infosys,SAP,121254,58.64
1513,Wipro,Azure,158818,56.94
1514,HCLTech,Azure,84472,84.19
1515,HCLTech,SAP,3489,68.63
1516,HCLTech,Java,108225,72.15
1517,HCLTech,AWS,8052,71.28
1518,Infosys,GCP,63,77.21
1519,HCLTech,Python,71934,85.58
1520,Wipro,SAP,96783,50.47
1521,Infosys,SAP,116925,63.71
1522,Wipro,SAP,114576,96.59
1523,Infosys,AWS,162870,62.11
1524,Wipro,GCP,131017,51.22
1525,TCS,SAP,175951,65.57
1526,TCS,Azure,16950,65.43
1527,Wipro,AWS,29991,65.52
1528,HCLTech,GCP,76090,53.25
1529,TCS,Java,96519,70.29
1530,HCLTech,AWS,169975,79.22
1531,Infosys,SAP,163941,92.5
1532,HCLTech,AWS,140140,76.21
1533,Wipro,Azure,8617,87.68
1534,HCLTech,AWS,132253,88.29
1535,TCS,Java,73256,61.72
1536,HCLTech,AWS,128228,87.08
1537,Infosys,Java,86879,99.93
1538,TCS,Java,91284,95.55
1539,Wipro,SAP,27261,98.57
1540,Wipro,SAP,5863,68.25
1541,Infosys,Azure,12116,71.72
1542,TCS,Python,81520,95.47
1543,Wipro,SAP,163060,82.19
1544,Wipro,Azure,154482,57.04
1545,TCS,Azure,34079,78.93
1546,Infosys,Python,106943,94.98
1547,HCLTech,AWS,103675,67.21
1548,Infosys,Python,57512,92.67
1549,Wipro,Python,110427,88.51
1550,Wipro,GCP,51854,57.64
1551,TCS,Java,144284,95.97
