Office_ID,Company,Country,State,City,Employees
636,TCS,Germany,TS,Bengaluru,10035
637,TCS,India,MH,Chennai,2582
638,TCS,Canada,KA,Pune,8211
639,HCLTech,Germany,TS,Pune,7618
640,Wipro,Germany,MH,Hyderabad,1899
641,Infosys,USA,KA,Bengaluru,10743
642,HCLTech,USA,MH,Hyderabad,14896
643,Infosys,India,TS,Pune,3808
644,Wipro,Canada,WB,Chennai,6527
645,HCLTech,India,KA,Kolkata,12058
646,TCS,USA,MH,Kolkata,9955
647,HCLTech,UK,TN,Chennai,1734
648,TCS,India,TS,Hyderabad,8058
649,HCLTech,Germany,WB,Hyderabad,8466
650,TCS,USA,MH,Kolkata,3601
651,TCS,Canada,TS,Kolkata,10042
652,Wipro,Canada,TS,Pune,10160
653,Infosys,UK,TS,Bengaluru,10878
654,TCS,USA,WB,Chennai,13359
655,TCS,Germany,KA,Hyderabad,14997
656,TCS,USA,TN,Bengaluru,6873
657,Infosys,Canada,WB,Hyderabad,14700
658,Wipro,Germany,TS,Bengaluru,969
659,TCS,Germany,WB,Hyderabad,3333
660,Infosys,Canada,TS,Pune,4731
661,Infosys,India,KA,Pune,10974
662,Wipro,UK,WB,Chennai,144
663,TCS,USA,MH,Kolkata,6180
664,HCLTech,Canada,TN,Bengaluru,1256
665,TCS,USA,TN,Chennai,13741
666,TCS,India,KA,Pune,11963
667,HCLTech,UK,KA,Chennai,3019
668,HCLTech,Canada,KA,Bengaluru,12164
669,Infosys,USA,MH,Hyderabad,13840
670,HCLTech,Canada,TN,Pune,14086
671,Infosys,Canada,TS,Hyderabad,3960
672,Wipro,USA,TN,Bengaluru,13989
673,Wipro,USA,WB,Pune,9755
674,Infosys,UK,WB,Kolkata,7038
675,HCLTech,Germany,TN,Pune,9734
676,Wipro,India,TN,Hyderabad,11462
677,Wipro,India,TN,Pune,7425
678,HCLTech,UK,KA,Hyderabad,1424
679,Wipro,UK,MH,Chennai,1666
680,HCLTech,USA,MH,Chennai,12282
681,HCLTech,Germany,WB,Pune,5291
682,TCS,Canada,KA,Pune,1348
683,HCLTech,Canada,WB,Chennai,11648
684,TCS,USA,TS,Bengaluru,8399
685,Infosys,USA,TN,Bengaluru,12440
686,Infosys,UK,TN,Chennai,780
687,Wipro,Canada,TN,Bengaluru,59
688,TCS,Canada,TN,Kolkata,6907
689,Wipro,USA,TS,Bengaluru,11868
690,Infosys,India,WB,Pune,8374
691,HCLTech,UK,WB,Chennai,12255
692,TCS,UK,WB,Hyderabad,2535
693,Infosys,Germany,WB,Pune,6755
694,Wipro,India,TN,Pune,3186
695,HCLTech,Germany,KA,Hyderabad,14617
696,TCS,Germany,TS,Hyderabad,2251
697,HCLTech,UK,TS,Hyderabad,5848
698,HCLTech,USA,MH,Bengaluru,8282
699,TCS,India,KA,Kolkata,2623
700,TCS,USA,WB,Hyderabad,11068
701,Wipro,Germany,KA,Hyderabad,6396
702,Wipro,USA,TS,Chennai,5463
703,Wipro,Germany,KA,Chennai,12277
704,Infosys,Canada,KA,Pune,213
705,HCLTech,USA,WB,Bengaluru,558
706,Wipro,USA,MH,Bengaluru,5362
707,Wipro,Canada,TS,Hyderabad,244
708,TCS,India,KA,Bengaluru,12305
709,HCLTech,USA,TS,Bengaluru,11549
710,Wipro,Germany,KA,Bengaluru,1483
711,TCS,UK,MH,Chennai,4817
712,Infosys,UK,KA,Bengaluru,14073
713,Infosys,UK,KA,Hyderabad,1847
714,Wipro,UK,TS,Chennai,8186
715,TCS,USA,TS,Pune,1367
716,Wipro,India,TS,Pune,5031
717,Wipro,Germany,MH,Kolkata,3350
718,Wipro,Canada,MH,Hyderabad,4861
719,Infosys,UK,TS,Hyderabad,5925
720,HCLTech,USA,TS,Pune,310
721,Infosys,Germany,TN,Pune,7682
722,TCS,Germany,WB,Hyderabad,12917
723,Wipro,India,MH,Chennai,7376
724,Infosys,Germany,MH,Pune,10008
725,TCS,USA,KA,Hyderabad,10741
726,Infosys,USA,TS,Pune,5024
727,Infosys,Canada,TS,Kolkata,8362
728,TCS,UK,TS,Chennai,14103
729,TCS,USA,TN,Pune,14402
730,TCS,USA,TN,Kolkata,3102
731,TCS,Canada,WB,Chennai,12117
732,Wipro,India,MH,Hyderabad,9838
733,TCS,UK,KA,Hyderabad,1473
734,Infosys,UK,TS,Pune,2899
735,Infosys,India,WB,Chennai,4009
736,Infosys,Canada,WB,Bengaluru,4379
737,TCS,USA,TS,Kolkata,14670
738,Infosys,India,TN,Chennai,13388
739,Wipro,UK,TN,Kolkata,13453
740,Infosys,Germany,MH,Pune,1711
741,HCLTech,USA,WB,Kolkata,11021
742,TCS,UK,TN,Pune,423
743,Wipro,Canada,KA,Chennai,163
744,HCLTech,UK,MH,Kolkata,2546
745,Wipro,Canada,MH,Chennai,8509
746,Wipro,UK,TS,Chennai,9202
747,HCLTech,USA,TN,Bengaluru,8577
748,HCLTech,Germany,WB,Hyderabad,4183
749,HCLTech,Canada,WB,Hyderabad,5560
750,HCLTech,Canada,WB,Chennai,280
751,Infosys,Germany,KA,Kolkata,10934
752,Wipro,UK,KA,Kolkata,677
753,HCLTech,India,WB,Pune,12928
754,Wipro,UK,TN,Pune,2621
755,TCS,UK,WB,Kolkata,4264
756,Wipro,India,KA,Kolkata,4393
757,HCLTech,USA,KA,Kolkata,11314
758,TCS,USA,WB,Pune,5009
759,HCLTech,Germany,TN,Pune,3088
760,TCS,UK,MH,Hyderabad,10471
761,TCS,Canada,KA,Hyderabad,10901
762,HCLTech,Canada,TS,Hyderabad,8348
763,Infosys,USA,KA,Hyderabad,14329
764,TCS,USA,TS,Pune,1660
765,TCS,UK,KA,Chennai,3742
766,Wipro,Germany,WB,Hyderabad,13446
767,HCLTech,UK,WB,Bengaluru,11369
768,Wipro,Germany,WB,Bengaluru,4655
769,TCS,USA,MH,Bengaluru,8256
770,Wipro,Canada,WB,Hyderabad,365
771,Infosys,India,TS,Kolkata,5506
772,Infosys,USA,TN,Bengaluru,14394
773,TCS,Germany,WB,Kolkata,2179
774,Infosys,Canada,TS,Chennai,4143
775,HCLTech,Germany,KA,Kolkata,8113
776,Infosys,Canada,TS,Kolkata,4313
777,Wipro,UK,MH,Kolkata,12251
778,Infosys,India,TS,Pune,5347
779,Wipro,Canada,MH,Bengaluru,11184
780,Infosys,India,TS,Pune,11648
781,TCS,Canada,TS,Hyderabad,5014
782,TCS,USA,MH,Chennai,298
783,Infosys,Germany,KA,Bengaluru,14947
784,HCLTech,UK,TN,Bengaluru,12116
785,TCS,Canada,TS,Pune,10827
786,TCS,India,TS,Hyderabad,4305
787,Infosys,Germany,KA,Kolkata,12701
788,HCLTech,USA,TS,Hyderabad,7481
789,TCS,Germany,TS,Chennai,7358
790,Wipro,Canada,TS,Hyderabad,5563
791,TCS,Germany,WB,Bengaluru,431
792,Wipro,Germany,TS,Kolkata,8182
793,Infosys,Canada,WB,Chennai,14132
794,Infosys,USA,WB,Chennai,7929
795,HCLTech,Germany,KA,Hyderabad,1155
796,Infosys,Germany,MH,Pune,12628
797,TCS,Canada,TN,Pune,5560
798,Infosys,UK,TS,Hyderabad,10535
799,Infosys,UK,KA,Kolkata,295
800,Wipro,Canada,TS,Bengaluru,6209
801,HCLTech,USA,MH,Hyderabad,4011
802,Wipro,USA,KA,Hyderabad,9612
803,Wipro,UK,TN,Pune,1817
804,TCS,USA,MH,Hyderabad,1099
805,Infosys,USA,WB,Chennai,14926
806,HCLTech,UK,KA,Pune,2904
807,Infosys,India,WB,Bengaluru,5232
808,HCLTech,Germany,WB,Bengaluru,14213
809,Infosys,Germany,MH,Chennai,14934
810,HCLTech,India,KA,Bengaluru,7902
811,HCLTech,Canada,KA,Chennai,12015
812,Infosys,UK,MH,Chennai,9280
813,Infosys,USA,TN,Bengaluru,339
814,TCS,Canada,KA,Kolkata,11812
815,Infosys,USA,TS,Hyderabad,7598
816,Infosys,Canada,TS,Hyderabad,2944
817,HCLTech,USA,WB,Chennai,877
818,TCS,Canada,KA,Chennai,9526
819,Infosys,Germany,KA,Bengaluru,3742
820,Wipro,UK,TN,Kolkata,4910
821,Wipro,India,TN,Bengaluru,12406
822,Infosys,UK,KA,Chennai,4370
823,Wipro,Germany,KA,Kolkata,12482
824,Infosys,India,KA,Kolkata,263
825,HCLTech,USA,TS,Kolkata,14137
826,HCLTech,USA,TS,Hyderabad,2520
827,Infosys,UK,KA,Pune,4352
828,Wipro,Canada,TS,Hyderabad,9196
829,HCLTech,Canada,WB,Chennai,5822
830,Wipro,Germany,TN,Chennai,11282
831,Wipro,Canada,WB,Chennai,1768
832,Wipro,India,TN,Pune,14819
833,Infosys,USA,MH,Pune,4661
834,TCS,Canada,WB,Chennai,1538
835,TCS,USA,MH,Chennai,9536
836,Wipro,UK,KA,Hyderabad,8157
837,HCLTech,Germany,MH,Pune,8321
838,TCS,Germany,WB,Pune,3708
839,HCLTech,India,KA,Chennai,6586
840,Infosys,USA,TS,Kolkata,3046
841,HCLTech,UK,KA,Hyderabad,8594
842,Wipro,Canada,TN,Chennai,615
843,TCS,India,TN,Pune,509
844,HCLTech,UK,MH,Bengaluru,2252
845,Infosys,India,WB,Chennai,7477
846,TCS,Canada,TN,Hyderabad,2292
847,Wipro,USA,KA,Bengaluru,1440
848,Infosys,UK,MH,Kolkata,11032
849,HCLTech,India,TN,Kolkata,9320
850,HCLTech,India,TN,Chennai,737
851,TCS,USA,TN,Chennai,5908
852,Wipro,Germany,KA,Bengaluru,8392
853,Infosys,USA,TN,Bengaluru,7345
854,HCLTech,India,KA,Hyderabad,14264
855,Infosys,Germany,MH,Pune,13371
856,Wipro,Canada,KA,Pune,6427
857,HCLTech,Canada,MH,Chennai,2645
858,HCLTech,Germany,KA,Bengaluru,2499
859,HCLTech,Canada,TS,Chennai,6900
860,Infosys,India,TN,Hyderabad,4436
861,TCS,Canada,WB,Kolkata,814
862,Wipro,Germany,KA,Kolkata,13296
863,Wipro,Germany,KA,Pune,2322
864,HCLTech,Canada,KA,Chennai,8232
865,Wipro,USA,WB,Bengaluru,4611
866,Infosys,Canada,TS,Bengaluru,2665
867,Wipro,USA,WB,Pune,12985
868,Wipro,Germany,TN,Hyderabad,4536
869,Wipro,USA,WB,Kolkata,7142
870,Infosys,Canada,WB,Pune,13536
871,Infosys,UK,TS,Hyderabad,13445
872,TCS,India,WB,Chennai,7451
873,Wipro,Canada,MH,Bengaluru,6382
874,TCS,USA,TS,Chennai,217
875,HCLTech,India,WB,Hyderabad,12990
876,Wipro,India,KA,Hyderabad,2878
877,Wipro,Germany,TS,Chennai,3073
878,Infosys,USA,TS,Hyderabad,8244
879,TCS,UK,TS,Pune,6058
880,HCLTech,India,WB,Bengaluru,11978
881,HCLTech,Canada,WB,Chennai,3245
882,TCS,USA,TN,Kolkata,11074
883,Infosys,Germany,TS,Pune,9658
884,Infosys,USA,TS,Pune,2142
885,Infosys,India,MH,Hyderabad,2941
886,Infosys,Germany,TN,Hyderabad,7420
887,TCS,Germany,MH,Kolkata,2200
888,TCS,Germany,TS,Chennai,10584
889,HCLTech,USA,TN,Bengaluru,13837
890,Infosys,Canada,KA,Kolkata,6547
891,TCS,Germany,TN,Pune,7319
892,Wipro,Canada,WB,Chennai,4560
893,HCLTech,Germany,WB,Bengaluru,3568
894,HCLTech,Germany,KA,Kolkata,14729
895,TCS,USA,TN,Bengaluru,2656
896,Infosys,UK,WB,Kolkata,11996
897,HCLTech,USA,KA,Hyderabad,8989
898,Wipro,USA,TS,Bengaluru,10809
899,TCS,UK,TS,Bengaluru,7524
900,HCLTech,India,WB,Kolkata,12170
901,Infosys,UK,TS,Chennai,6785
902,HCLTech,USA,KA,Pune,5519
903,Wipro,UK,TN,Kolkata,12985
904,HCLTech,UK,MH,Chennai,5290
905,Wipro,UK,TS,Bengaluru,13811
906,HCLTech,USA,TN,Pune,9797
907,Infosys,India,WB,Hyderabad,9748
908,Wipro,Canada,MH,Hyderabad,471
909,HCLTech,Canada,TS,Kolkata,13983
910,Infosys,Germany,MH,Pune,10285
911,Infosys,USA,MH,Pune,4774
912,Infosys,Canada,KA,Chennai,10183
913,Infosys,USA,MH,Hyderabad,12053
914,TCS,India,WB,Kolkata,567
915,TCS,UK,MH,Chennai,12530
916,TCS,UK,KA,Pune,14121
917,Infosys,USA,KA,Pune,5536
918,HCLTech,Germany,MH,Bengaluru,12350
919,HCLTech,UK,TN,Kolkata,1054
920,Infosys,UK,MH,Pune,14301
921,Infosys,UK,TN,Bengaluru,11723
922,Wipro,Canada,TN,Hyderabad,4435
923,Wipro,Germany,WB,Chennai,6262
924,Wipro,USA,WB,Hyderabad,1885
925,TCS,UK,TS,Pune,933
926,HCLTech,India,MH,Hyderabad,4192
927,TCS,Canada,TS,Pune,6987
928,Infosys,USA,KA,Kolkata,5466
929,Infosys,India,MH,Chennai,2602
930,Infosys,Canada,WB,Chennai,9493
931,HCLTech,UK,KA,Pune,12892
932,Infosys,India,WB,Bengaluru,5875
933,Infosys,Canada,WB,Chennai,14046
934,Infosys,Germany,TS,Pune,9288
935,Infosys,Canada,TS,Hyderabad,7976
936,Infosys,UK,TS,Chennai,4358
937,Wipro,UK,KA,Bengaluru,6783
938,TCS,Germany,TN,Pune,1678
939,HCLTech,Canada,MH,Bengaluru,14685
940,HCLTech,Canada,WB,Hyderabad,12015
941,HCLTech,India,MH,Hyderabad,3161
942,Wipro,UK,KA,Hyderabad,9700
943,HCLTech,India,TN,Hyderabad,5043
944,HCLTech,Germany,WB,Chennai,1310
945,HCLTech,India,KA,Chennai,3522
946,HCLTech,USA,TS,Chennai,7723
947,TCS,India,MH,Chennai,2981
948,Wipro,USA,MH,Hyderabad,12878
949,Infosys,USA,TS,Bengaluru,4708
950,Wipro,Germany,KA,Bengaluru,8301
951,Infosys,USA,WB,Pune,6317
952,Wipro,USA,TN,Kolkata,7652
953,Wipro,USA,MH,Pune,12302
954,HCLTech,UK,TN,Pune,6057
955,Wipro,USA,WB,Hyderabad,1259
956,Wipro,UK,TS,Bengaluru,6942
957,TCS,UK,TN,Bengaluru,9973
958,Wipro,Canada,WB,Chennai,4016
959,TCS,USA,MH,Hyderabad,748
960,HCLTech,Canada,TS,Chennai,11409
961,HCLTech,Canada,WB,Pune,7855
962,Infosys,Germany,MH,Chennai,13743
963,HCLTech,India,TN,Chennai,11778
964,Wipro,India,KA,Chennai,10321
965,HCLTech,USA,TS,Pune,7028
966,Wipro,Canada,WB,Bengaluru,7120
967,TCS,Canada,MH,Pune,13063
968,HCLTech,USA,MH,Hyderabad,10140
969,TCS,UK,KA,Hyderabad,9325
970,Infosys,Germany,WB,Bengaluru,907
971,HCLTech,USA,TS,Chennai,14911
972,Wipro,India,MH,Bengaluru,10701
973,HCLTech,USA,MH,Pune,6513
974,Wipro,Germany,TN,Pune,7405
975,HCLTech,USA,TN,Bengaluru,11785
976,TCS,India,MH,Hyderabad,2916
977,Infosys,Germany,KA,Chennai,7345
978,Wipro,Canada,MH,Chennai,1267
979,TCS,Germany,TS,Hyderabad,2442
980,Wipro,Germany,MH,Pune,1468
981,Infosys,USA,MH,Bengaluru,11691
982,HCLTech,Germany,TN,Hyderabad,11627
983,Wipro,Canada,WB,Hyderabad,5389
984,Infosys,Canada,KA,Bengaluru,5017
985,Infosys,UK,TN,Kolkata,6549
986,Wipro,USA,KA,Pune,7389
987,Wipro,USA,MH,Hyderabad,10002
988,Infosys,Canada,TN,Kolkata,9563
989,Infosys,India,WB,Hyderabad,4235
990,TCS,Canada,TN,Pune,3165
991,Infosys,Germany,MH,Kolkata,12198
992,Infosys,Canada,WB,Bengaluru,12155
993,Wipro,Germany,TS,Hyderabad,5028
994,HCLTech,USA,WB,Chennai,9629
995,Infosys,Germany,MH,Chennai,1776
996,TCS,Germany,MH,Hyderabad,5755
997,Wipro,UK,KA,Kolkata,14546
998,Infosys,Canada,TS,Hyderabad,3296
999,HCLTech,USA,MH,Pune,10001
1000,Infosys,Canada,TN,Pune,14406
1001,Wipro,USA,TN,Chennai,5128
1002,Infosys,Canada,MH,Bengaluru,1310
1003,HCLTech,Germany,WB,Kolkata,9096
1004,Infosys,USA,WB,Chennai,5100
1005,HCLTech,Germany,KA,Kolkata,2918
1006,TCS,Germany,KA,Bengaluru,122
1007,Wipro,India,TS,Pune,1965
1008,HCLTech,India,TS,Bengaluru,839
1009,TCS,Canada,TN,Kolkata,10403
1010,Wipro,Canada,MH,Hyderabad,4293
1011,HCLTech,Germany,TS,Pune,10142
1012,HCLTech,Canada,MH,Kolkata,10081
1013,Wipro,India,MH,Chennai,1667
1014,Infosys,Germany,MH,Hyderabad,6437
1015,Wipro,Canada,WB,Chennai,9379
1016,TCS,UK,MH,Hyderabad,9084
1017,TCS,India,KA,Bengaluru,13629
1018,HCLTech,Germany,WB,Pune,5082
1019,TCS,USA,TN,Bengaluru,7583
1020,Wipro,Germany,KA,Bengaluru,7971
1021,Wipro,Germany,KA,Kolkata,12288
1022,Infosys,India,TN,Chennai,3753
1023,Infosys,Canada,TS,Pune,10644
1024,Infosys,Germany,WB,Hyderabad,10083
1025,TCS,India,MH,Chennai,9442
1026,TCS,Germany,KA,Kolkata,14797
1027,Infosys,USA,TS,Pune,9034
1028,HCLTech,India,TS,Bengaluru,156
1029,Wipro,USA,TS,Hyderabad,1361
1030,HCLTech,USA,WB,Chennai,12073
1031,TCS,USA,TS,Bengaluru,5720
1032,Infosys,UK,TS,Hyderabad,13374
1033,TCS,Germany,WB,Pune,8977
1034,Wipro,UK,TS,Pune,1508
1035,TCS,Germany,TS,Hyderabad,12848
1036,Wipro,USA,TS,Bengaluru,9989
1037,TCS,Canada,KA,Kolkata,4425
1038,Infosys,USA,MH,Chennai,1042
1039,Infosys,USA,KA,Chennai,3934
1040,Infosys,USA,KA,Pune,11765
1041,Infosys,USA,TS,Chennai,3489
1042,Infosys,Germany,MH,Kolkata,5533
1043,TCS,Germany,TN,Pune,9683
1044,Infosys,USA,MH,Pune,9160
1045,Infosys,Germany,MH,Pune,1732
1046,Infosys,USA,KA,Pune,9551
1047,Infosys,Canada,KA,Kolkata,8563
1048,TCS,UK,WB,Pune,11967
1049,TCS,Germany,KA,Chennai,10784
1050,Infosys,India,WB,Pune,1815
1051,TCS,Canada,MH,Kolkata,4630
1052,Wipro,Canada,TN,Chennai,2363
1053,Infosys,India,TN,Kolkata,10452
1054,TCS,Germany,TN,Bengaluru,786
1055,Infosys,Germany,TN,Hyderabad,4546
1056,Infosys,Germany,MH,Bengaluru,7933
1057,Wipro,UK,TS,Bengaluru,14653
1058,HCLTech,Germany,KA,Pune,10706
1059,Wipro,Canada,MH,Kolkata,11020
1060,Wipro,USA,WB,Chennai,3238
1061,Infosys,Germany,TS,Hyderabad,13242
1062,HCLTech,Canada,TN,Chennai,12046
1063,Wipro,Canada,KA,Kolkata,6103
1064,TCS,USA,TS,Chennai,489
1065,TCS,India,TS,Pune,1210
1066,HCLTech,Germany,TS,Chennai,7179
1067,TCS,Germany,TN,Pune,7733
1068,Infosys,India,TS,Kolkata,10003
1069,TCS,Germany,TS,Kolkata,9835
1070,Infosys,India,TN,Kolkata,4686
1071,HCLTech,UK,MH,Hyderabad,13753
1072,Wipro,USA,TN,Pune,215
1073,Wipro,Canada,WB,Bengaluru,300
1074,Infosys,UK,KA,Chennai,14896
1075,TCS,Germany,TN,Hyderabad,12545
1076,HCLTech,India,TN,Hyderabad,7716
1077,Wipro,Canada,WB,Kolkata,14214
1078,HCLTech,USA,KA,Chennai,11037
1079,TCS,UK,TS,Hyderabad,14613
1080,Infosys,UK,MH,Chennai,3697
1081,Wipro,UK,TN,Bengaluru,8136
1082,Wipro,UK,KA,Chennai,2507
1083,TCS,USA,WB,Chennai,10503
1084,Wipro,Germany,KA,Hyderabad,2651
1085,HCLTech,UK,KA,Hyderabad,7221
1086,HCLTech,India,TS,Kolkata,4367
1087,Wipro,USA,MH,Chennai,7033
1088,Infosys,UK,KA,Hyderabad,2032
1089,Infosys,UK,TS,Bengaluru,8740
1090,Wipro,Germany,KA,Chennai,4869
1091,Infosys,Canada,WB,Kolkata,9167
1092,TCS,Canada,MH,Bengaluru,4094
1093,Wipro,Canada,KA,Chennai,9012
1094,TCS,USA,WB,Pune,1088
1095,HCLTech,UK,MH,Hyderabad,1241
1096,TCS,Canada,TN,Kolkata,5791
1097,TCS,Canada,TS,Pune,14368
1098,Infosys,Canada,KA,Chennai,1888
1099,HCLTech,Germany,TS,Bengaluru,9899
1100,TCS,India,TS,Chennai,4617
1101,Infosys,Canada,WB,Hyderabad,8758
1102,HCLTech,Germany,KA,Chennai,1384
1103,Infosys,UK,TN,Bengaluru,3785
1104,Wipro,UK,KA,Pune,9493
1105,TCS,USA,TS,Bengaluru,14125
1106,HCLTech,UK,MH,Bengaluru,951
1107,TCS,Germany,WB,Kolkata,2084
1108,Wipro,Canada,WB,Kolkata,1938
1109,Infosys,USA,WB,Bengaluru,2451
1110,TCS,Canada,MH,Kolkata,10283
1111,HCLTech,Canada,TS,Bengaluru,1343
1112,Infosys,Canada,WB,Kolkata,9020
1113,HCLTech,Germany,MH,Chennai,4561
1114,Infosys,India,MH,Hyderabad,1111
1115,TCS,UK,KA,Bengaluru,12833
1116,Infosys,UK,TN,Bengaluru,3550
1117,HCLTech,Canada,MH,Kolkata,5939
1118,Wipro,UK,KA,Pune,6714
1119,TCS,Canada,TN,Hyderabad,2430
1120,HCLTech,UK,MH,Hyderabad,7850
1121,Infosys,Canada,TN,Bengaluru,599
1122,Infosys,Germany,TN,Kolkata,776
1123,TCS,Canada,KA,Pune,11322
1124,Infosys,USA,TN,Kolkata,6204
1125,Wipro,Canada,MH,Hyderabad,9880
1126,TCS,USA,TN,Kolkata,89
1127,Wipro,UK,KA,Chennai,10901
1128,Wipro,USA,WB,Bengaluru,623
1129,Wipro,USA,TS,Hyderabad,1507
1130,Wipro,Germany,WB,Pune,7378
1131,TCS,Germany,TS,Bengaluru,14923
1132,HCLTech,Canada,KA,Chennai,3655
1133,TCS,India,KA,Chennai,5064
1134,TCS,UK,TS,Kolkata,12959
1135,HCLTech,India,TN,Chennai,4744
1136,TCS,India,KA,Chennai,14371
1137,Wipro,UK,MH,Chennai,11409
1138,TCS,Canada,TS,Bengaluru,1224
1139,HCLTech,USA,WB,Hyderabad,14053
1140,Wipro,UK,KA,Chennai,6322
1141,Infosys,UK,TS,Hyderabad,748
1142,Wipro,Germany,MH,Kolkata,12617
1143,TCS,Germany,TS,Hyderabad,2894
1144,Wipro,UK,TN,Chennai,3395
1145,TCS,Germany,MH,Kolkata,14184
1146,Infosys,UK,TS,Bengaluru,13637
1147,TCS,UK,KA,Kolkata,4408
1148,Wipro,Canada,KA,Pune,1638
1149,TCS,Germany,WB,Chennai,12018
1150,TCS,Canada,KA,Bengaluru,5762
1151,Wipro,Germany,MH,Bengaluru,11498
1152,HCLTech,Canada,TN,Pune,8476
1153,Wipro,Canada,TN,Bengaluru,5830
1154,TCS,India,WB,Kolkata,5767
1155,Wipro,Germany,TN,Chennai,2496
1156,TCS,India,MH,Pune,3527
1157,HCLTech,UK,TS,Kolkata,905
1158,TCS,Canada,KA,Chennai,5651
1159,TCS,India,KA,Hyderabad,563
1160,Wipro,India,MH,Kolkata,3263
1161,Infosys,India,TS,Chennai,3272
1162,TCS,Germany,WB,Hyderabad,13580
1163,TCS,USA,TS,Chennai,1814
1164,Wipro,UK,KA,Hyderabad,7698
1165,HCLTech,Germany,TS,Pune,8134
1166,HCLTech,USA,MH,Chennai,7972
1167,Wipro,Germany,MH,Chennai,6529
1168,TCS,USA,KA,Hyderabad,7195
1169,Wipro,UK,TS,Chennai,4547
1170,HCLTech,USA,TN,Bengaluru,7611
1171,Infosys,India,KA,Kolkata,6344
1172,TCS,UK,WB,Chennai,5328
1173,HCLTech,India,TS,Kolkata,8324
1174,Infosys,UK,TS,Chennai,2713
1175,Wipro,Canada,TN,Chennai,10369
1176,Infosys,UK,KA,Chennai,7388
1177,Infosys,India,WB,Chennai,3770
1178,Wipro,UK,KA,Chennai,8865
1179,HCLTech,Germany,TN,Chennai,13256
1180,HCLTech,India,TS,Bengaluru,11871
1181,HCLTech,Germany,TN,Chennai,4588
1182,Infosys,Canada,MH,Kolkata,14676
1183,TCS,Germany,WB,Chennai,1126
1184,Infosys,Germany,TS,Pune,970
1185,Wipro,UK,TS,Hyderabad,12955
1186,HCLTech,Germany,TS,Kolkata,14077
1187,Infosys,Germany,KA,Bengaluru,14152
1188,Wipro,India,MH,Pune,12819
1189,Wipro,USA,MH,Chennai,2221
1190,TCS,USA,WB,Bengaluru,11358
1191,HCLTech,UK,TN,Hyderabad,12367
1192,TCS,USA,TN,Bengaluru,6249
1193,Wipro,UK,TS,Chennai,14349
1194,TCS,UK,WB,Bengaluru,14557
1195,Infosys,Canada,KA,Pune,14861
1196,Infosys,Germany,MH,Hyderabad,7487
1197,HCLTech,India,KA,Pune,5939
1198,TCS,UK,WB,Chennai,1054
1199,TCS,Germany,WB,Bengaluru,2151
1200,Infosys,USA,TS,Pune,952
1201,TCS,India,TN,Kolkata,9710
1202,Wipro,India,TN,Kolkata,8225
1203,Wipro,USA,TS,Chennai,4155
1204,Wipro,UK,KA,Pune,14913
1205,Wipro,UK,TS,Chennai,7844
1206,HCLTech,India,TS,Hyderabad,5568
1207,TCS,Canada,TS,Hyderabad,10833
1208,Infosys,USA,TS,Hyderabad,8445
1209,Infosys,India,MH,Chennai,5021
1210,Infosys,UK,TS,Chennai,2499
1211,TCS,UK,TN,Chennai,7918
1212,Infosys,India,TS,Chennai,2834
1213,HCLTech,India,TS,Bengaluru,1352
1214,Infosys,UK,TN,Chennai,14363
1215,HCLTech,Germany,KA,Bengaluru,14223
1216,HCLTech,Canada,TN,Hyderabad,5079
1217,HCLTech,UK,KA,Chennai,9392
1218,TCS,Canada,TS,Pune,13905
1219,HCLTech,UK,TN,Hyderabad,101
1220,Infosys,UK,KA,Kolkata,9920
1221,HCLTech,Germany,KA,Pune,13510
1222,HCLTech,Canada,TS,Pune,883
1223,TCS,India,TS,Bengaluru,6899
1224,Infosys,UK,MH,Pune,5620
1225,HCLTech,India,KA,Kolkata,2248
1226,Wipro,UK,MH,Kolkata,6306
1227,HCLTech,Germany,WB,Kolkata,8746
1228,TCS,USA,WB,Chennai,9492
1229,TCS,Canada,KA,Kolkata,2845
1230,HCLTech,UK,TN,Kolkata,5668
1231,Infosys,USA,TN,Chennai,6318
1232,HCLTech,USA,MH,Pune,5780
1233,Wipro,UK,KA,Bengaluru,10795
1234,TCS,USA,MH,Hyderabad,7752
1235,HCLTech,Germany,TN,Pune,3301
1236,Wipro,USA,MH,Bengaluru,9527
1237,Infosys,India,KA,Bengaluru,6231
1238,TCS,USA,TN,Hyderabad,9670
1239,Infosys,India,KA,Kolkata,2117
1240,Infosys,USA,TS,Bengaluru,6835
1241,Infosys,Canada,WB,Chennai,1272
1242,HCLTech,India,TN,Bengaluru,8694
1243,HCLTech,India,KA,Hyderabad,9555
1244,Infosys,UK,MH,Pune,4633
1245,TCS,Canada,WB,Bengaluru,9541
1246,Wipro,UK,KA,Kolkata,6479
1247,Infosys,USA,TS,Bengaluru,6309
1248,TCS,USA,KA,Hyderabad,2362
1249,TCS,USA,KA,Bengaluru,12012
1250,Wipro,Germany,MH,Hyderabad,3832
1251,Wipro,USA,KA,Kolkata,13347
1252,Wipro,Germany,TN,Bengaluru,8047
1253,Wipro,UK,WB,Hyderabad,11758
1254,TCS,Germany,KA,Pune,11126
1255,HCLTech,Canada,MH,Pune,13504
1256,TCS,UK,KA,Pune,13143
1257,HCLTech,India,WB,Kolkata,11348
1258,HCLTech,India,KA,Bengaluru,1064
1259,Infosys,India,MH,Pune,11837
1260,TCS,Canada,TN,Chennai,3143
