listing_id,amenity
3197919,Kitchen
3197919,Dryer
3197919,Hair dryer
3197919,Washer
3197919,Indoor fireplace
3197919,First aid kit
3197919,Hangers
3197919,Cable TV
3197919,Iron
3197919,Dedicated workspace
3197919,Wifi
3197919,TV with standard cable
3197919,Heating
3197919,Essentials
3202647,Refrigerator
3202647,Kitchen
3202647,Smoke alarm
3202647,Shampoo
3202647,Hair dryer
3202647,Stove
3202647,Carbon monoxide alarm
3202647,Oven
3202647,Wifi
3202647,Cooking basics
3202647,Dishes and silverware
3202647,Nespresso machine
3202647,Washer
3202647,Freezer
3202647,Iron
3202647,Dedicated workspace
3202647,Microwave
3202647,Essentials
3202647,Long term stays allowed
3202647,Portable fans
3202647,First aid kit
3202647,Heating
3202647,Hot water
3202647,Private patio or balcony
3202647,Private entrance
3202647,Fire extinguisher
3202647,Dishwasher
3202647,Coffee maker
3202647,Ceiling fan
3202647,Hangers
3203133,Fire extinguisher
3203133,Long term stays allowed
3203133,Kitchen
3203133,Dryer
3203133,Shampoo
3203133,Washer
3203133,First aid kit
3203133,Hangers
3203133,Cable TV
3203133,Iron
3203133,Dedicated workspace
3203133,Wifi
3203133,TV with standard cable
3203133,Heating
3203133,Essentials
3518676,Refrigerator
3518676,Fire extinguisher
3518676,Long term stays allowed
3518676,Kitchen
3518676,Smoke alarm
3518676,Hair dryer
3518676,Coffee maker
3518676,First aid kit
3518676,Cable TV
3518676,Wifi
3518676,Cooking basics
3518676,TV with standard cable
3518676,Heating
3518676,Dishes and silverware
3518676,Essentials
3857702,Refrigerator
3857702,Kitchen
3857702,Smoke alarm
3857702,Shampoo
3857702,Hair dryer
3857702,Host greets you
3857702,Stove
3857702,Wifi
3857702,Cooking basics
3857702,Dishes and silverware
3857702,Washer
3857702,Luggage dropoff allowed
3857702,Bed linens
3857702,Iron
3857702,Dedicated workspace
3857702,Microwave
3857702,Essentials
3857702,Long term stays allowed
3857702,First aid kit
3857702,Extra pillows and blankets
3857702,Heating
3857702,Paid parking off premises
3857702,Hot water
3857702,Fire extinguisher
3857702,Dryer
3857702,Coffee maker
3857702,Patio or balcony
3857702,Gym
3857702,Hangers
3857702,Cable TV
3857702,TV with standard cable
4017995,Refrigerator
4017995,Smoke alarm
4017995,Shampoo
4017995,Hair dryer
4017995,Host greets you
4017995,Stove
4017995,Wifi
4017995,Cooking basics
4017995,Dishes and silverware
4017995,Laundromat nearby
4017995,Body soap
4017995,Essentials
4017995,Hot water kettle
4017995,Cleaning products
4017995,Dining table
4017995,Wine glasses
4017995,Heating
4017995,Paid parking off premises
4017995,Hot water
4017995,Fire extinguisher
4017995,Coffee maker
4017995,Hangers
4017995,Cable TV
4017995,Lock on bedroom door
4017995,TV with standard cable
4017995,Shower gel
4026852,Refrigerator
4026852,Backyard
4026852,Kitchen
4026852,Smoke alarm
4026852,Carbon monoxide alarm
4026852,Oven
4026852,Cooking basics
4026852,Wifi
4026852,Dishes and silverware
4026852,Washer
4026852,Free street parking
4026852,Iron
4026852,Dedicated workspace
4026852,Microwave
4026852,Essentials
4026852,Long term stays allowed
4026852,First aid kit
4026852,Heating
4026852,Hot water
4026852,Fire extinguisher
4026852,Dryer
4026852,Coffee maker
4026852,Hangers
4026852,Cable TV
4026852,TV with standard cable
4030176,Refrigerator
4030176,Kitchen
4030176,Smoke alarm
4030176,Shampoo
4030176,Hair dryer
4030176,Keypad
4030176,Stove
4030176,Carbon monoxide alarm
4030176,Wifi
4030176,Cooking basics
4030176,Dishes and silverware
4030176,Washer
4030176,Luggage dropoff allowed
4030176,Bed linens
4030176,Iron
4030176,Dedicated workspace
4030176,Microwave
4030176,Essentials
4030176,Long term stays allowed
4030176,First aid kit
4030176,Extra pillows and blankets
4030176,TV
4030176,Heating
4030176,Paid parking off premises
4030176,Hot water
4030176,Fire extinguisher
4030176,Dryer
4030176,Coffee maker
4030176,Patio or balcony
4030176,Hangers
4030176,Air conditioning
4032738,Refrigerator
4032738,Elevator
4032738,Long term stays allowed
4032738,Kitchen
4032738,Dishwasher
4032738,Smoke alarm
4032738,Coffee maker
4032738,Host greets you
4032738,First aid kit
4032738,Microwave
4032738,Wifi
4032738,TV
4032738,Heating
4032738,Dishes and silverware
4032738,Essentials
4064854,Refrigerator
4064854,Kitchen
4064854,Smoke alarm
4064854,Shampoo
4064854,Hair dryer
4064854,Host greets you
4064854,Stove
4064854,Wifi
4064854,Cooking basics
4064854,Dishes and silverware
4064854,Luggage dropoff allowed
4064854,Dedicated workspace
4064854,Essentials
4064854,Heating
4064854,Paid parking off premises
4064854,Hot water
4064854,Private entrance
4064854,Fire extinguisher
4064854,Dishwasher
4064854,Coffee maker
4064854,Hangers
4064854,Cable TV
4064854,Lock on bedroom door
4064854,TV with standard cable
4178600,Refrigerator
4178600,Kitchen
4178600,Smoke alarm
4178600,Shampoo
4178600,Hair dryer
4178600,Keypad
4178600,Stove
4178600,Carbon monoxide alarm
4178600,Oven
4178600,Private fenced garden or backyard
4178600,Wifi
4178600,Cooking basics
4178600,Dishes and silverware
4178600,Washer
4178600,Luggage dropoff allowed
4178600,Bed linens
4178600,Iron
4178600,Dedicated workspace
4178600,Microwave
4178600,Essentials
4178600,BBQ grill
4178600,Bathtub
4178600,First aid kit
4178600,Extra pillows and blankets
4178600,Free parking on premises
4178600,TV
4178600,Heating
4178600,Paid parking off premises
4178600,Hot water
4178600,Private patio or balcony
4178600,Fire extinguisher
4178600,Dishwasher
4178600,Dryer
4178600,Coffee maker
4178600,Gym
4178600,Changing table
4178600,Hangers
4178600,Air conditioning
4265913,Refrigerator
4265913,Backyard
4265913,Kitchen
4265913,Smoke alarm
4265913,Shampoo
4265913,Hair dryer
4265913,Host greets you
4265913,Stove
4265913,Clothing storage: wardrobe
4265913,Wifi
4265913,Cooking basics
4265913,Ping pong table
4265913,Dishes and silverware
4265913,Nespresso machine
4265913,Children’s books and toys
4265913,Toaster
4265913,Pack ’n play/Travel crib
4265913,Laundromat nearby
4265913,Stainless steel oven
4265913,Luggage dropoff allowed
4265913,Bed linens
4265913,Body soap
4265913,Iron
4265913,Free washer – In unit
4265913,Dedicated workspace
4265913,Microwave
4265913,Essentials
4265913,Hot water kettle
4265913,Long term stays allowed
4265913,Bathtub
4265913,Wine glasses
4265913,Free parking on premises
4265913,Heating
4265913,Hot water
4265913,Private entrance
4265913,High chair
4265913,Fire extinguisher
4265913,Dishwasher
4265913,Ethernet connection
4265913,Coffee maker
4265913,Window AC unit
4265913,Hangers
4265913,Cable TV
4265913,TV with standard cable
4265913,Cleaning products
4303323,Refrigerator
4303323,Kitchen
4303323,Smoke alarm
4303323,Hair dryer
4303323,Host greets you
4303323,Stove
4303323,Wifi
4303323,Cooking basics
4303323,Dishes and silverware
4303323,Children’s books and toys
4303323,Indoor fireplace
4303323,Bed linens
4303323,Iron
4303323,Dedicated workspace
4303323,Microwave
4303323,Essentials
4303323,Long term stays allowed
4303323,First aid kit
4303323,Extra pillows and blankets
4303323,Crib
4303323,TV
4303323,Heating
4303323,Paid parking off premises
4303323,Hot water
4303323,Private entrance
4303323,Fire extinguisher
4303323,Coffee maker
4303323,Hangers
4322521,Refrigerator
4322521,Shower gel
4322521,Kitchen
4322521,Smoke alarm
4322521,Shampoo
4322521,Hair dryer
4322521,Children’s dinnerware
4322521,Stove
4322521,Piano
4322521,Carbon monoxide alarm
4322521,Oven
4322521,Wifi
4322521,Cooking basics
4322521,Dishes and silverware
4322521,Security cameras on property
4322521,Baking sheet
4322521,Nespresso machine
4322521,Lockbox
4322521,Private sauna
4322521,Children’s books and toys
4322521,Washer
4322521,Pack ’n play/Travel crib
4322521,Luggage dropoff allowed
4322521,Bed linens
4322521,Freezer
4322521,Iron
4322521,Dedicated workspace
4322521,Paid parking garage off premises
4322521,Microwave
4322521,Essentials
4322521,Long term stays allowed
4322521,Dining table
4322521,Bathtub
4322521,First aid kit
4322521,Extra pillows and blankets
4322521,Crib
4322521,Wine glasses
4322521,Heating
4322521,Hot water
4322521,Private patio or balcony
4322521,High chair
4322521,Fire extinguisher
4322521,Dishwasher
4322521,Dryer
4322521,Coffee maker
4322521,Hangers
4322521,Cable TV
4322521,TV with standard cable
4322521,Board games
4332020,Refrigerator
4332020,Kitchen
4332020,Smoke alarm
4332020,Shampoo
4332020,Hair dryer
4332020,Host greets you
4332020,Stove
4332020,Oven
4332020,Wifi
4332020,Cooking basics
4332020,Dishes and silverware
4332020,Washer
4332020,Luggage dropoff allowed
4332020,Bed linens
4332020,Iron
4332020,Dedicated workspace
4332020,Microwave
4332020,Essentials
4332020,Extra pillows and blankets
4332020,Heating
4332020,Paid parking off premises
4332020,Hot water
4332020,Fire extinguisher
4332020,Dishwasher
4332020,Hangers
4332020,Cable TV
4332020,TV with standard cable
4425751,Kitchen
4425751,Smoke alarm
4425751,Hair dryer
4425751,Host greets you
4425751,Wifi
4425751,Washer
4425751,Bed linens
4425751,Iron
4425751,Dedicated workspace
4425751,Essentials
4425751,Long term stays allowed
4425751,First aid kit
4425751,Extra pillows and blankets
4425751,Heating
4425751,Hot water
4425751,Fire extinguisher
4425751,Dryer
4425751,Hangers
4425751,Cable TV
4425751,Lock on bedroom door
4425751,TV with standard cable
4502646,Refrigerator
4502646,Kitchen
4502646,Smoke alarm
4502646,Shampoo
4502646,Hair dryer
4502646,Children’s dinnerware
4502646,Stove
4502646,Carbon monoxide alarm
4502646,Single level home
4502646,Wifi
4502646,Cooking basics
4502646,Dishes and silverware
4502646,Lockbox
4502646,Children’s books and toys
4502646,Toaster
4502646,Pack ’n play/Travel crib
4502646,Clothing storage
4502646,Laundromat nearby
4502646,Bed linens
4502646,Iron
4502646,Dedicated workspace
4502646,Pocket wifi
4502646,Microwave
4502646,Essentials
4502646,Hot water kettle
4502646,Long term stays allowed
4502646,Cleaning products
4502646,Dining table
4502646,Bathtub
4502646,Portable fans
4502646,Extra pillows and blankets
4502646,Wine glasses
4502646,Heating
4502646,Paid parking off premises
4502646,Hot water
4502646,Private entrance
4502646,High chair
4502646,Fire extinguisher
4502646,Coffee maker
4502646,Hangers
4502646,Cable TV
4502646,Board games
4502646,TV with standard cable
4502646,Shower gel
4703827,Hot water
4703827,Private entrance
4703827,Long term stays allowed
4703827,Kitchen
4703827,Dryer
4703827,Shampoo
4703827,Hair dryer
4703827,Washer
4703827,Free street parking
4703827,First aid kit
4703827,Host greets you
4703827,Lock on bedroom door
4703827,Iron
4703827,Dedicated workspace
4703827,Wifi
4703827,TV
4703827,Heating
4703827,Essentials
4733497,Hot water
4733497,Refrigerator
4733497,Fire extinguisher
4733497,Long term stays allowed
4733497,Kitchen
4733497,Children’s books and toys
4733497,Smoke alarm
4733497,Coffee maker
4733497,Host greets you
4733497,Luggage dropoff allowed
4733497,Paid parking off premises
4733497,Hangers
4733497,Iron
4733497,Wifi
4733497,Microwave
4733497,Heating
4733497,Dishes and silverware
4733497,Essentials
4853293,Refrigerator
4853293,Backyard
4853293,Kitchen
4853293,Smoke alarm
4853293,Hair dryer
4853293,Stove
4853293,Carbon monoxide alarm
4853293,Wifi
4853293,Cooking basics
4853293,Dishes and silverware
4853293,Washer
4853293,Bed linens
4853293,Iron
4853293,Dedicated workspace
4853293,Microwave
4853293,Essentials
4853293,Long term stays allowed
4853293,First aid kit
4853293,Paid parking on premises
4853293,Heating
4853293,Hot water
4853293,Private entrance
4853293,Fire extinguisher
4853293,Dishwasher
4853293,Coffee maker
4853293,Gym
4853293,Hangers
4853293,Cable TV
4853293,Lock on bedroom door
4853293,TV with standard cable
4980368,Hot water
4980368,Elevator
4980368,Fire extinguisher
4980368,Long term stays allowed
4980368,Kitchen
4980368,Smoke alarm
4980368,Shampoo
4980368,Washer
4980368,Hair dryer
4980368,Free street parking
4980368,First aid kit
4980368,Host greets you
4980368,Carbon monoxide alarm
4980368,Hangers
4980368,Iron
4980368,Dedicated workspace
4980368,Wifi
4980368,Heating
4980368,Essentials
4985922,Elevator
4985922,Fire extinguisher
4985922,Long term stays allowed
4985922,Kitchen
4985922,Cable TV
4985922,Wifi
4985922,TV with standard cable
4985922,Heating
4985922,Essentials
5020599,Refrigerator
5020599,Kitchen
5020599,Smoke alarm
5020599,Shampoo
5020599,Hair dryer
5020599,Stove
5020599,Carbon monoxide alarm
5020599,Oven
5020599,Wifi
5020599,Cooking basics
5020599,Dishes and silverware
5020599,Washer
5020599,Iron
5020599,Dedicated workspace
5020599,Microwave
5020599,Essentials
5020599,Long term stays allowed
5020599,Heating
5020599,Paid parking off premises
5020599,Hot water
5020599,Fire extinguisher
5020599,Dryer
5020599,Coffee maker
5020599,Hangers
5020599,Cable TV
5020599,TV with standard cable
5026455,Hot water
5026455,Refrigerator
5026455,Private entrance
5026455,Long term stays allowed
5026455,Kitchen
5026455,Hair dryer
5026455,Washer
5026455,Coffee maker
5026455,Stove
5026455,Luggage dropoff allowed
5026455,Bed linens
5026455,Hangers
5026455,Oven
5026455,Iron
5026455,Dedicated workspace
5026455,Wifi
5026455,Cooking basics
5026455,Heating
5026455,Dishes and silverware
5026455,Essentials
5040147,Refrigerator
5040147,Kitchen
5040147,Smoke alarm
5040147,Shampoo
5040147,Hair dryer
5040147,Stove
5040147,Oven
5040147,Babysitter recommendations
5040147,Wifi
5040147,Cooking basics
5040147,Dishes and silverware
5040147,Lockbox
5040147,Children’s books and toys
5040147,Pack ’n play/Travel crib
5040147,Luggage dropoff allowed
5040147,Bed linens
5040147,Iron
5040147,Dedicated workspace
5040147,Microwave
5040147,Essentials
5040147,Long term stays allowed
5040147,Baby safety gates
5040147,Crib
5040147,Baby bath
5040147,Heating
5040147,Paid parking off premises
5040147,Hot water
5040147,High chair
5040147,Fire extinguisher
5040147,Dishwasher
5040147,Coffee maker
5040147,Patio or balcony
5040147,Hangers
5040147,Cable TV
5040147,TV with standard cable
5047962,Refrigerator
5047962,Smoke alarm
5047962,Shampoo
5047962,Hair dryer
5047962,Host greets you
5047962,Carbon monoxide alarm
5047962,Mini fridge
5047962,Wifi
5047962,Cooking basics
5047962,Paid washer – In building
5047962,Dishes and silverware
5047962,Baking sheet
5047962,Mosquito net
5047962,Lockbox
5047962,Luggage dropoff allowed
5047962,Bed linens
5047962,Iron
5047962,Dedicated workspace
5047962,Microwave
5047962,Essentials
5047962,Hot water kettle
5047962,Long term stays allowed
5047962,Dining table
5047962,goed body soap
5047962,Room-darkening shades
5047962,Extra pillows and blankets
5047962,Portable fans
5047962,Heating
5047962,Hot water
5047962,Private entrance
5047962,Fire extinguisher
5047962,Dryer
5047962,Coffee maker
5047962,Clothing storage: closet and dresser
5047962,Hangers
5047962,Lock on bedroom door
5047962,Cleaning products
5074616,Refrigerator
5074616,Elevator
5074616,Kitchen
5074616,Smoke alarm
5074616,Shampoo
5074616,Hair dryer
5074616,Host greets you
5074616,Stove
5074616,Carbon monoxide alarm
5074616,Oven
5074616,Wifi
5074616,Cooking basics
5074616,Dishes and silverware
5074616,Washer
5074616,Bed linens
5074616,Iron
5074616,Dedicated workspace
5074616,Microwave
5074616,Essentials
5074616,Long term stays allowed
5074616,Bathtub
5074616,Room-darkening shades
5074616,First aid kit
5074616,Free parking on premises
5074616,Heating
5074616,Hot water
5074616,Private patio or balcony
5074616,Fire extinguisher
5074616,Dishwasher
5074616,Dryer
5074616,Coffee maker
5074616,Hangers
5074616,Cable TV
5074616,TV with standard cable
5096851,Kitchen
5096851,Washer
5096851,Wifi
5096851,Heating
5096851,Essentials
5233718,Refrigerator
5233718,Elevator
5233718,Kitchen
5233718,Smoke alarm
5233718,Shampoo
5233718,Hair dryer
5233718,Host greets you
5233718,Stove
5233718,Carbon monoxide alarm
5233718,Single level home
5233718,Oven
5233718,Wifi
5233718,Cooking basics
5233718,Dishes and silverware
5233718,Hot tub
5233718,Washer
5233718,Luggage dropoff allowed
5233718,Bed linens
5233718,Iron
5233718,Dedicated workspace
5233718,Microwave
5233718,Essentials
5233718,Long term stays allowed
5233718,Extra pillows and blankets
5233718,Heating
5233718,Paid parking off premises
